name,price,type,description,features_result,i_features_result,o_features_result
"2536 Emerald Ridge, College Station, TX 77845","
            
                USD $175,000 
            
            ",Land,"desc::Gorgeous lot in secluded gated community of Emerald Ridge Estates.  Build your dream house in this beautiful community with close proximity to TAMU, restaurants, shopping, and entertainment.  Amenities include all city services, paved streets with curbs and gutters, security system with remote entrance and video surveillance.  3,000 sq. ft. minimum on all construction.||","Property Type::
                        Land
                    ||Land Size::
                
                    3,783.81
                    
                        m||Architecture Style::Other||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                Emerald Ridge Estates Ph3A
            ||Address::2536 Emerald Ridge, College Station, TX 77845||",,
"2108 Chippendale Street, College Station, TX 77845","
            
                USD $515,000 
            
            ",House,"desc::Truly one-of-a-kind custom built home that is located in Emerald Forest Subdivision. The moment you step inside you have the feeling you've entered into a cottage. The main floor includes a spacious living area with vaulted ceilings and a fireplace. There are two studies with custom built-ins. The kitchen has recently been updated to include quartz countertops and tile floors. The large master bedroom is located on the main floor. The master bathroom was recently updated to include new tile floors, quartz countertops, and walk-in shower. Upstairs you will find three large bedrooms, updated bathroom, and a bonus area. The extensive backyard is shaded by large trees and has a large stamped concrete patio off the house. There is also a Tesla battery charging station in the garage.||","Property Type::
                        House
                    ||Land Size::
                
                    1,444.32
                    
                        m||Year Built::
                1984
            ||House Size::
                    
                        280.94
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Cape Cod||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                Emerald Forest PH 6
            ||Address::2108 Chippendale Street, College Station, TX 77845||",Security System::True||,
"1627 Winger Ln., Kountze, TX 77625-7111","
            
                USD $225,000 
            
            ",House,"desc::Beautiful rustic home on 2+ acres!! This gorgeous home features 3 bedrooms, 2 baths with stone accents inside and out. The living room boasts a floor-to-ceiling stone fireplace accenting the vaulted/beamed ceiling.  Need an outdoor workspace or room for your livestock? No problem! This property also includes a  24 X 30 shop on a slab and perimeter fencing/cross-fencing is already in place for your animals!  Call today for your private showing!||","Property Type::
                        House
                    ||Land Size::
                
                    8,579.34
                    
                        m||Car Spaces::3||House Size::
                    
                        123.84
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::1.5||Provider::
                RE/MAX ALL PROPERTIES
            ||Franchise::
                RE/MAX International
            ||Neighbourhoods::Kountze||Address::1627 Winger Ln., Kountze, TX 77625-7111||",Celling Fan::True||Fire Place::True||Roof Types::Metal||Floor Coverings::Tile||,Exterior Types::Cedar Siding||
"404 North Live Oak Street, Round Top, TX 78954","
            
                USD $2,600,000 
            
            ",Rural,"direction::Direction: HWY 290 west to 237 south. Left on Main Street, left on Live Oak and .3 miles on the left.||","Property Type::
                        Rural
                    ||Land Size::
                
                    7,041.54
                    
                        m||Year Built::
                1910
            ||House Size::
                    
                        154.96
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Year Updated::1910||Provider::
                ROUND TOP REAL ESTATE
            ||County::
                Fayette
            ||Parcel ID::
                40710
            ||Address::404 North Live Oak Street, Round Top, TX 78954||",Roof Types::Metal||,Pool::True||Exterior Types::Wood||
"407 Crescent Drive, Bryan, TX 77801","
            
                USD $799,900 
            
            ",House,"desc::Spacious 5 bedroom Mid Century Modern home in desired North Oakwood subdivision. A spacious living area anchors the home with a floor to ceiling fireplace, two seating areas and a wet bar with a functional soda fountain. An open concept design flows into the formal dining area that opens up to a small patio. The kitchen is spectacular with vintage St. Charles steel cabinets, stainless countertops and backsplash, sub zero appliances, and a quaint breakfast area. The downstairs also features a study that steps down to a perfect sitting room. Four bedrooms downstairs, three feature en suite baths and two have wonderful dressing rooms that provide space & storage. Upstairs has a large game room, bedroom, fitness room, bathroom and an unfinished kitchen with endless possibilities! There is also a 567 sq ft one bedroom, one bath detached apartment that is not included in the square footage of the home.||","Property Type::
                        House
                    ||Land Size::
                
                    2,711.40
                    
                        m||Year Built::
                1950
            ||Car Spaces::2||House Size::
                    
                        760.69
                        
                            m||Rooms::5 bedrooms/6 bathrooms/||Architecture Style::New Traditional||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                North Oakwood
            ||Address::407 Crescent Drive, Bryan, TX 77801||",Roof Types::Composition Shingle||,
"000 E HWY 327, Silsbee, TX 77656","
            
                USD $89,000 
            
            ",Other,desc::Commercial property with approx 90 foot of frontage on Hwy 327. Build your business right in the heart of Silsbee! Call fo More Info Today!||,"Property Type::
                        Other
                    ||Land Size::
                
                    3,965.92
                    
                        m||Architecture Style::Other||Provider::
                Triangle Real Estate LLC
            ||Neighbourhoods::Silsbee||Address::000 E HWY 327, Silsbee, TX 77656||",,
"000 E GENTRY, Silsbee, TX 77656","
            
                USD $70,000 
            
            ",Land,"desc::10 acres secluded property on the south side of Silsbee. Own your own hideaway, but minutes from town and minutes from Beaumont!||","Property Type::
                        Land
                    ||Land Size::
                
                    40,468.60
                    
                        m||Architecture Style::Other||Provider::
                Triangle Real Estate LLC
            ||Subdivision::
                Ellis
            ||Neighbourhoods::Silsbee||Address::000 E GENTRY, Silsbee, TX 77656||",,
"County Road 244, Weimar, TX 78962","
            
                USD $409,500 
            
            ",Land,direction::Direction: Google pin: https://goo.gl/maps/PtfCuk1q6dxwDLim7||,"Property Type::
                        Land
                    ||Land Size::
                
                    84,984.06
                    
                        m||Architecture Style::Ranch||Provider::
                Tri-County Realty, LLC
            ||County::
                Colorado
            ||Parcel ID::
                24342
            ||Address::County Road 244, Weimar, TX 78962||",,
"3212 Walnut Creek Court, Bryan, TX 77807","
            
                USD $514,000 
            
            ",House,"desc::This house features two bedrooms and two and a half baths. Both bedrooms are master suites with full baths, double sinks and spacious walk-in closets. The large kitchen boasts granite counter tops, a chef's island, and attached bar that opens into a dining area and the large family room. The living area features raised ceilings, a gas fire place, and a small, private office that serves as a comfortable work space. The bonus room located just off the kitchen can serve as a larger office, flex room, or even a third bedroom. A two car garage and a large fenced in backyard with covered patio area complete this home located in Traditions neighborhood.||","Property Type::
                        House
                    ||Land Size::
                
                    1,040.45
                    
                        m||Year Built::
                2005
            ||House Size::
                    
                        211.08
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::New Traditional||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                THE TRADITIONS PH 3, BLOCK 1, LOT 35
            ||Address::3212 Walnut Creek Court, Bryan, TX 77807||",,
"4533 Old Spurger Hwy, Silsbee, TX 77656","
            
                USD $195,000 
            
            ",House,"direction::Direction: From Hwy 92, turn on Old Spurger Hwy, Home is 1.5 miles on the left (Corner of Old Spurger Hwy and Cardinal Ln)||","Property Type::
                        House
                    ||Land Size::
                
                    2,711.40
                    
                        m||Car Spaces::2||House Size::
                    
                        130.34
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::1.0||Provider::
                Brand Realty, LLC
            ||Neighbourhoods::Silsbee||Address::4533 Old Spurger Hwy, Silsbee, TX 77656||",Celling Fan::True||Fire Place::True||Roof Types::Composition Shingle||,Patio::True||Exterior Types::Brick Veneer||
"2516 Farm To Market Road 1291, Ledbetter, TX 78946","
            
                USD $755,000 
            
            ",Land,"direction::Direction: From Ledbetter, Texas on Highway 290. Take a left (South) on FM 1291.  Travel 2.5 miles and you will see the Texas Ranch Advisors signs on the left.||","Property Type::
                        Land
                    ||Land Size::
                
                    308,823.97
                    
                        m||Architecture Style::Other||Provider::
                Texas Ranch Advisors
            ||County::
                Fayette
            ||Parcel ID::
                40452
            ||Address::2516 Farm To Market Road 1291, Ledbetter, TX 78946||",,Pond::True||
"2092 S HWY 69, Woodville, TX 75979","
            
                USD $110,000 
            
            ",Other,direction::Direction: Located on Hwy 69 South on West side of highway.||,"Property Type::
                        Other
                    ||Land Size::
                
                    2,144.84
                    
                        m||House Size::
                    
                        457.55
                        
                            m||Architecture Style::Other||Num Floors::1.0||Provider::
                Martindale Real Estate Investments
            ||County::
                Tyler County
            ||Address::2092 S HWY 69, Woodville, TX 75979||",Roof Types::Metal||Floor Coverings::Concrete||,Exterior Types::Metal||
"5131 Julie Circle, Bryan, TX 77807","
            
                USD $580,000 
            
            ",House,"desc::Beautiful peaceful private 1 acre property with approx. 3312 sqft! Pretty & well maintained brick home has foyer, formal dining & living w/high decorative ceilings, cozy brick gas/wood fireplace, updated chef's kitchen w/two cooktops, built in oven, beautiful granite and adjacent to eating area & family room. Split floor-plan w/master & en suite, and 2nd bedroom and bath, and two other bedrooms w/one bath on the other side. Huge game/flex room w/ bar area & full bath, w/french doors to the backyard perfect for entertaining! Gorgeous attached wood/beamed pavilion style carport also could double as additional entertaining space! There is also a well-built 1200 sqft insulated workshop w/tons of electrical outlets, bright lights, its own 200 amp circuit box, and 12' roll up door! Property is just 4 mins from Rellus Campus, 10 mins to downtown, and only 20 mins to Texas A&M Park. This is a truly a unique and wonderful property to make your own. Schedule your showing today!||","Property Type::
                        House
                    ||Land Size::
                
                    4,046.86
                    
                        m||Year Built::
                1994
            ||House Size::
                    
                        307.69
                        
                            m||Rooms::4 bedrooms/4 bathrooms/||Architecture Style::New Traditional||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                Litchford Ph 01
            ||Address::5131 Julie Circle, Bryan, TX 77807||",Roof Types::Composition Shingle||,
"5131 Julie Circle, Bryan, TX 77807","
            
                USD $580,000 
            
            ",House,"desc::Beautiful peaceful and private one acre property with approximate 3312 square feet of living space! This pretty and well maintained brick home includes: entry foyer, formal dining, formal living area with high decorative ceilings. The living room also has a cozy brick (gas started) wood-burning fireplace. An updated chef's kitchen  with two cooktops (one gas & one electric), built in oven, tons of cabinetry, and beautiful granite countertops. Kitchen is adjacent to eating area and family room. This home has a split bedroom plan with the master & private en suite on one side of the home, along with one bedroom and bath, and two additional bedrooms with one bath on the other side. Home also has a huge game/flex room which includes a small kitchenette area and full bathroom. This bonus space includes large french doors to the back yard making it perfect for entertaining! The home also has a gorgeous wood/beamed pavilion style carport, attached to the home, and can also double as an additional entertaining space for large parties and gatherings! That is not all! There is also a well-built 1200 square foot insulated workshop with tons of electrical outlets, bright lights, its own 200 amp circuit box, and 12' roll up door! Property is just 4 mins from Rellus Campus, 10 mins to downtown, and only 20 mins to Texas A&M Park. This is a truly a unique and wonderful property to make your own. Schedule your showing today!||","Property Type::
                        House
                    ||Land Size::
                
                    4,046.86
                    
                        m||Year Built::
                1994
            ||House Size::
                    
                        307.69
                        
                            m||Rooms::4 bedrooms/4 bathrooms/||Architecture Style::New Traditional||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                VIRGIL LITCHFORD, BLOCK 1, LOT 13, ACRES 1.0
            ||Address::5131 Julie Circle, Bryan, TX 77807||",Security System::True||,
"443 S. Ellinger Road, La Grange, TX 78945","
            
                USD $64,500 
            
            ",Land,direction::Direction: Take Travis St. East from the La Grange Courthouse. Go past HEB and over the railroad tracts and keep right. The road will then turns into Ellinger Road. The Lot will be on your left where the Hart Land Real Estate sign is.||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,606.60
                    
                        m||Architecture Style::Other||Provider::
                Hart Land Real Estate
            ||County::
                Fayette
            ||Subdivision::
                EBLIN FARM
            ||Parcel ID::
                63137
            ||Address::443 S. Ellinger Road, La Grange, TX 78945||",,
"265 County Road 4259, Woodville, TX 75979-6136","
            
                USD $585,000 
            
            ",House,"direction::Direction: From Woodville, take Highway 69 South towards Beaumont, Left on CR 4259 (across from Parkers), 1st driveway on Left.||","Property Type::
                        House
                    ||Land Size::
                
                    89,030.92
                    
                        m||Car Spaces::2||House Size::
                    
                        183.95
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::1.0||Provider::
                Martindale Real Estate Investments
            ||County::
                Tyler County
            ||Address::265 County Road 4259, Woodville, TX 75979-6136||",Celling Fan::True||Roof Types::Metal||Floor Coverings::Carpet||,Patio::True||Pond::True||
"2800 Fm 2223, Bryan, TX 77808","
            
                USD $849,900 
            
            ",Rural,"direction::Direction: From College Station, take HWY 6 North. Take Exit FM-974 on Tabor Rd. In 0.8 miles, turn left onto FM-2223. The destination will be on your right in 1.4 miles.||","Property Type::
                        Rural
                    ||Land Size::
                
                    70,010.67
                    
                        m||Year Built::
                2003
            ||House Size::
                    
                        226.87
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Ranch||Num Floors::1.0||Year Updated::2003||Provider::
                Capitol Ranch Real Estate
            ||County::
                Brazos
            ||Subdivision::
                0111405C
            ||Parcel ID::
                116775
            ||Address::2800 Fm 2223, Bryan, TX 77808||",Fire Place::True||,
"Greenbriar St, Vidor, TX 77662","
            
                USD $38,999 
            
            ",Land,direction::Direction: At the intersection of South St and S Lakeside you will turn south onto S Lakeside and then make your first right onto Greenbriar St.  Property is on the left side in between 780 and 620||,"Property Type::
                        Land
                    ||Land Size::
                
                    6,272.63
                    
                        m||Architecture Style::Other||Provider::
                E-Properties
            ||County::
                Orange
            ||Neighbourhoods::2999 - All Others Not Identified||Address::Greenbriar St, Vidor, TX 77662||",,
"1719 Bell Settlement Road, Ledbetter, TX 78946","
            
                USD $1,495,000 
            
            ",Rural,"direction::Direction: Hwy 290 to Ledbetter, turn on FM 1291, right on Goehring approx 2 miles to Bell Settlement, turn left and travel approx 1 mile, property is on the left, 1719 Bell Settlement, look for the RTRE Sign. GOOGLE MAP WILL NOT SEND YOU TO CORRECT LOCATION.||","Property Type::
                        Rural
                    ||Land Size::
                
                    177,252.47
                    
                        m||Year Built::
                2021
            ||House Size::
                    
                        222.97
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Ranch||Num Floors::1.0||Year Updated::2021||Provider::
                ROUND TOP REAL ESTATE
            ||County::
                Fayette
            ||Parcel ID::
                107182
            ||Address::1719 Bell Settlement Road, Ledbetter, TX 78946||",Roof Types::Metal||,Pond::True||Pool::True||
"2370 Brandt, Vidor, TX 77662","
            
                USD $220,000 
            
            ",House,"desc::Looking for an affordable new construction and is in an area that didn't flood? Here is a 3 bed 2 bath home that is just about finished sitting on about 1 acre of land and outside of Vidor city limits on the north end of town. Take advantage of saving city taxes and be just minutes away from town. While here, look at the large utility room attached to the mud room that opens up to the large kitchen area with the massive island. Check out the new stainless appliances AND it comes with a Fridge! Tired of not having a yard? This house come with plenty of room in the front AND back. Room from a garden, dogs, or even have some chickens roam around. Schedule a visit with your agent soon, because there are not many homes like this around! Ask about the ultra low downpayment USDA loan and see if you  qualify.||","Property Type::
                        House
                    ||Land Size::
                
                    4,046.86
                    
                        m||Year Built::
                2022
            ||House Size::
                    
                        148.64
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::1.0||Year Updated::2022||Provider::
                SMITH, JIMMY EVERT
            ||Address::2370 Brandt, Vidor, TX 77662||",Roof Types::Asphalt||Floor Coverings::Vinyl||,
"848 E.State Hwy 71, La Grange, TX 78945","
            
                USD $299,000 
            
            ",Rural,"direction::Direction: From the La Grange County Courthouse, go East on Travis St. towards the HEB, over the railroad tracks. ||","Property Type::
                        Rural
                    ||Land Size::
                
                    5,244.73
                    
                        m||Year Built::
                1977
            ||House Size::
                    
                        155.52
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Year Updated::1977||Provider::
                Hart Land Real Estate
            ||County::
                Fayette
            ||Subdivision::
                EBLIN J LG
            ||Parcel ID::
                32285
            ||Address::848 E.State Hwy 71, La Grange, TX 78945||",Fire Place::True||Roof Types::Composition Shingle||,Exterior Types::Brick||
"TBD Munke Road, La Grange, TX 78945","
            
                USD $600,000 
            
            ",Land,"direction::Direction: From La Grange: take Hwy 77 South. Turn left on Hwy 155, turn right on FM 3233, turn left on Munke.  There is no sign.||","Property Type::
                        Land
                    ||Land Size::
                
                    161,874.41
                    
                        m||Architecture Style::Other||Provider::
                Diggs Real Estate, Inc.
            ||County::
                Fayette
            ||Parcel ID::
                11111
            ||Address::TBD Munke Road, La Grange, TX 78945||",,Pond::True||
"2510 Texas 159, La Grange, TX 78945","
            
                USD $259,000 
            
            ",House,"direction::Direction: From La Grange, Take Hwy 159 under Hwy 71 to the property on the right. ||","Property Type::
                        House
                    ||Land Size::
                
                    9,396.81
                    
                        m||House Size::
                    
                        418.44
                        
                            m||Rooms::15 bedrooms/15 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                South Central Real Estate
            ||County::
                Fayette
            ||Parcel ID::
                32513
            ||Address::2510 Texas 159, La Grange, TX 78945||",,
"168 CR 4264, Woodville, TX 75979","
            
                USD $135,000 
            
            ",House,direction::Direction: Turn East onto CR 4260 (aka Seneca Rd) then turn North onto CR 4264. Property on right. Sign on property.||,"Property Type::
                        House
                    ||Land Size::
                
                    6,070.29
                    
                        m||Car Spaces::2||House Size::
                    
                        107.30
                        
                            m||Rooms::2 bedrooms/1 bathroom/||Architecture Style::Other||Num Floors::1.0||Provider::
                Martindale Real Estate Investments
            ||County::
                Tyler County
            ||Address::168 CR 4264, Woodville, TX 75979||",Celling Fan::True||Roof Types::Composition Shingle||Floor Coverings::Laminate||,Exterior Types::Stucco||
"8654 Farm To Market Road 2145, Ledbetter, TX 78946","
            
                USD $750,000 
            
            ",Rural,"direction::Direction: From Round Top: Take HWY 237 south, take a right on FM 1291. Continue north on to FM 2145, entrance will be on left (Southeast) side of the road.||","Property Type::
                        Rural
                    ||Land Size::
                
                    26,304.59
                    
                        m||Year Built::
                2022
            ||House Size::
                    
                        138.05
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Ranch||Num Floors::1.0||Year Updated::2022||Provider::
                ROUND TOP REAL ESTATE
            ||County::
                Fayette
            ||Parcel ID::
                108882
            ||Address::8654 Farm To Market Road 2145, Ledbetter, TX 78946||",Roof Types::Metal||,
"8012 Schuster Road, Ledbetter, TX 78946","
            
                USD $240,000 
            
            ",Land,"direction::Direction: From Round Top- Head South on 237, take a right on FM 1291. Continue straight until it curves left for FM 2145. Continue for about a mile, turn left on Schuster Rd. Entrance will be on your left.||","Property Type::
                        Land
                    ||Land Size::
                
                    32,900.97
                    
                        m||Architecture Style::Other||Provider::
                ROUND TOP REAL ESTATE
            ||County::
                Fayette
            ||Parcel ID::
                51346, 108882
            ||Address::8012 Schuster Road, Ledbetter, TX 78946||",,
"2352 Highway 12, Vidor, TX 77662","
            
                USD $280,224 
            
            ",Land,"desc::Great location, lots of traffic, and tons of potential! This 6.37 acres is located right next to where Vidor's new Oak Forest School is going to be built. Commercial or residential this property has potential! Located a minute away from I-10 this tract has access to water and sewer and already has two culverted paved drives. Survey is available. Owner financing available, will divide. Message your agent for more details.||","Property Type::
                        Land
                    ||Land Size::
                
                    25,778.50
                    
                        m||Architecture Style::Other||Provider::
                SMITH, JIMMY EVERT
            ||Address::2352 Highway 12, Vidor, TX 77662||",,
"1749 Loehr Road, La Grange, TX 78945","
            
                USD $2,700,000 
            
            ",Land,"direction::Direction: The Property is just 2.50 +/- Miles to La Grange, 15.00 Miles to Schuleburg and Interstate 10||","Property Type::
                        Land
                    ||Land Size::
                
                    963,152.69
                    
                        m||Architecture Style::Other||Provider::
                Texas Ranch Realty
            ||County::
                Fayette
            ||Parcel ID::
                N/A
            ||Address::1749 Loehr Road, La Grange, TX 78945||",,Pond::True||Water Front::True||
"125 East Labadie Street, Ledbetter, TX 78946","
            
                USD $195,000 
            
            ",House,"direction::Direction: From the intersection of HWY 77 and 290 in Giddings head East on HWY 290 for 9 miles, turn left onto Prospect Rd in Ledbetter, turn right onto E Labadie St, the street dead ends at the property||","Property Type::
                        House
                    ||Land Size::
                
                    1,825.13
                    
                        m||Year Built::
                1937
            ||House Size::
                    
                        194.54
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Year Updated::1937||Provider::
                SCHULTZ TEXAS PROPERTIES
            ||County::
                Fayette
            ||Subdivision::
                N/A
            ||Parcel ID::
                28317
            ||Address::125 East Labadie Street, Ledbetter, TX 78946||",Roof Types::Composition Shingle||,Exterior Types::Brick||
"2074 S HWY 69, Woodville, TX 75979","
            
                USD $225,000 
            
            ",Other,direction::Direction: Property located on US HWY 69 South on the West side.||,"Property Type::
                        Other
                    ||Land Size::
                
                    15,823.22
                    
                        m||Architecture Style::Other||Num Floors::1.5||Provider::
                Martindale Real Estate Investments
            ||County::
                Tyler County
            ||Address::2074 S HWY 69, Woodville, TX 75979||",Roof Types::Metal||Floor Coverings::Concrete||,Exterior Types::Metal||
"923 Port Neches Ave, Port Neches, TX 77651","
            
                USD $210,000 
            
            ",Other,"desc::Vacant, Corner, Commercial Lot in prime location on Port Neches Ave.||","Property Type::
                        Other
                    ||Land Size::
                
                    1,011.72
                    
                        m||House Size::
                    
                        1,025.84
                        
                            m||Architecture Style::Other||Provider::
                Regency Real Estate Professionals
            ||Subdivision::
                Oaks
            ||Neighbourhoods::Port Neches 3||Address::923 Port Neches Ave, Port Neches, TX 77651||",,
"8390 Schuster Road, Ledbetter, TX 78946","
            
                USD $650,000 
            
            ",Rural,"direction::Direction: From La Grange take 77N to FM 2145. In approximately  miles, turn right onto Schuster Road. Property is on your right. ||","Property Type::
                        Rural
                    ||Land Size::
                
                    12,140.58
                    
                        m||Year Built::
                2022
            ||House Size::
                    
                        104.05
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::Ranch||Num Floors::1.0||Year Updated::2022||Provider::
                ROUND TOP REAL ESTATE
            ||County::
                Fayette
            ||Parcel ID::
                R51346
            ||Address::8390 Schuster Road, Ledbetter, TX 78946||",Roof Types::Metal||,
"1098 EVANGELINE, VIDOR, TX 77662","
            
                USD $149,900 
            
            ",House,desc::HOME HAS FIREPLACE. NATURAL GAS HEATING AND WATER HEATER. ELECTRIC RANGE. PARTIAL CYCLONE FENCE. 8X20STORAGE BUILDING THERE IS A 3 BEDROOM 2.5 BATH MOBILE HOME INCLUDED IN SALE. WATER WELL AND SEPTIC SYSTEM||,"Property Type::
                        House
                    ||Land Size::
                
                    4,168.27
                    
                        m||House Size::
                    
                        138.33
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::1.0||Provider::
                SMITH, JIMMY EVERT
            ||Address::1098 EVANGELINE, VIDOR, TX 77662||",Roof Types::Asphalt||,Exterior Types::Brick||
"5610 N Main, Vidor, TX 77662","
            
                USD $25,000 
            
            ",Land,desc::Great location for commercial. High traffic area on major highway. Can also be used for residential.||,"Property Type::
                        Land
                    ||Land Size::
                
                    2,832.80
                    
                        m||Architecture Style::Other||Provider::
                SMITH, JIMMY EVERT
            ||Address::5610 N Main, Vidor, TX 77662||",,
"3539 St Hwy 159, La Grange, TX 78945","
            
                USD $875,000 
            
            ",Land,"direction::Direction: From La Grange take Hwy 159 toward Round Top. This property is located just a few miles out on the left, just before 3541 Hwy 159.||","Property Type::
                        Land
                    ||Land Size::
                
                    66,773.19
                    
                        m||Architecture Style::Other||Provider::
                Diggs Real Estate, Inc.
            ||County::
                Fayette
            ||Parcel ID::
                32321
            ||Address::3539 St Hwy 159, La Grange, TX 78945||",,Pond::True||
"3820 North Texas Avenue, Bryan, TX 77803","
            
                USD $335,000 
            
            ",Land,"desc::Central location in North Bryan with easy access to Hwy 21 and Hwy 6, zoned C3. This commercial property has a little over 2 acres of leveled, rocked, and fenced/gated yard, with 201 frontage feet on Texas Avenue. Paved parking lot with 6 stalls & 1 handicap stall at the front of the property with an office building of approximately 480 sq ft. Building includes office space, 2 half baths, separate room with sink and counter, two exit doors to the main part of the yard and one main entrance at the front.||","Property Type::
                        Land
                    ||Land Size::
                
                    8,903.09
                    
                        m||Architecture Style::Other||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Subdivision::
                STEVENS PLACE, BLOCK 1, LOT 1, ACRES 2.2
            ||Address::3820 North Texas Avenue, Bryan, TX 77803||",,
"3820 North Texas Avenue, Bryan, TX 77803","
            
                USD $335,000 
            
            ",Other,"desc::Central location in North Bryan with easy access to Hwy 21 and Hwy 6, zoned C3. This commercial property has a little over 2 acres of leveled, rocked, and fenced/gated yard, with 201 frontage feet on Texas Avenue. Paved parking lot with 6 stalls & 1 handicap stall at the front of the property with an office building of approximately 480 sq ft. Building includes office space, 2 half baths, separate room with sink and counter, two exit doors to the main part of the yard and one main entrance at the front.||","Property Type::
                        Other
                    ||Architecture Style::Other||Provider::
                Engel & Volkers Bryan College Station
            ||Franchise::
                Engel & Völkers
            ||Address::3820 North Texas Avenue, Bryan, TX 77803||",,
"1983 Cartwright Street, BRYAN, TX 77807","
            
                USD $264,990 
            
            ",House,"direction::Direction: Travel Southeast on N. Harvey Mitchell Parkway /  FM 2818 to Sandy Point Road. Turn Left on Smith Lake Boulevard. Turn Left on Cartwright Street. Arrive at 1983 W. Cartwright St. Bryan, TX 77803||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        127.28
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Pleasant Hill
            ||Neighbourhoods::Pleasant Hill||Address::1983 Cartwright Street, BRYAN, TX 77807||",,
"1983 Cartwright Street, BRYAN, TX 77807","
            
                USD $276,990 
            
            ",House,"direction::Direction: Travel Southeast on N. Harvey Mitchell Parkway /  FM 2818 to Sandy Point Road. Turn Left on Smith Lake Boulevard. Turn Left on Cartwright Street. Arrive at 1983 W. Cartwright St. Bryan, TX 77803||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        145.67
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Pleasant Hill
            ||Neighbourhoods::Pleasant Hill||Address::1983 Cartwright Street, BRYAN, TX 77807||",,
"1983 Cartwright Street, BRYAN, TX 77807","
            
                USD $272,990 
            
            ",House,"direction::Direction: Travel Southeast on N. Harvey Mitchell Parkway /  FM 2818 to Sandy Point Road. Turn Left on Smith Lake Boulevard. Turn Left on Cartwright Street. Arrive at 1983 W. Cartwright St. Bryan, TX 77803||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        149.11
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Pleasant Hill
            ||Neighbourhoods::Pleasant Hill||Address::1983 Cartwright Street, BRYAN, TX 77807||",,
"1983 Cartwright Street, BRYAN, TX 77807","
            
                USD $306,990 
            
            ",House,"direction::Direction: Travel Southeast on N. Harvey Mitchell Parkway /  FM 2818 to Sandy Point Road. Turn Left on Smith Lake Boulevard. Turn Left on Cartwright Street. Arrive at 1983 W. Cartwright St. Bryan, TX 77803||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        181.44
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Pleasant Hill
            ||Neighbourhoods::Pleasant Hill||Address::1983 Cartwright Street, BRYAN, TX 77807||",,
