name,price,type,description,features_result,i_features_result,o_features_result
"80 Meadow Road, Bolton, MA 01740","
            
                USD $699,000 
            
            ",House,direction::Direction: Main St. to Meadow||,"Property Type::
                        House
                    ||Land Size::
                
                    6,070.28
                    
                        m||Year Built::
                1977
            ||Car Spaces::4||House Size::
                    
                        209.96
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Boston Northwest
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                1471476
            ||Address::80 Meadow Road, Bolton, MA 01740||",Security System::True||Sprinkler System::True||Roof Types::Asphalt||Floor Coverings::Tile||,Basement::True||Patio::True||
"19 Pond View Drive, Acton, MA 01720","
            
                USD $699,000 
            
            ",House,direction::Direction: Please use Google Maps||,"Property Type::
                        House
                    ||Land Size::
                
                    1,881.29
                    
                        m||Year Built::
                1968
            ||Car Spaces::4||House Size::
                    
                        205.22
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Boston South West
            ||Franchise::
                Keller Williams Realty
            ||Subdivision::
                Concordian Heights
            ||Parcel ID::
                312680
            ||Address::19 Pond View Drive, Acton, MA 01720||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Patio::True||Porch::True||
"405R Walnut St, Stoughton, MA 02072","
            
                USD $279,900 
            
            ",Apartment,"direction::Direction: House is located facing Holbrook Ave., behind 405 Walnut St.||","Property Type::
                        Apartment
                    ||Year Built::
                1970
            ||Car Spaces::4||House Size::
                    
                        37.16
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Building Unit Count::2||Num Floors::1.0||Provider::
                Keller Williams Realty Cambridge
            ||Franchise::
                Keller Williams Realty
            ||Address::405R Walnut St, Stoughton, MA 02072||",Roof Types::Asphalt||Floor Coverings::Hardwood||,
"14 Whyte St, Medford, MA 02155","
            
                USD $979,900 
            
            ",Apartment,direction::Direction: Mystic Ave to Whyte st.||,"Property Type::
                        Apartment
                    ||Year Built::
                1927
            ||Car Spaces::2||House Size::
                    
                        209.96
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Realty Success
            ||Franchise::
                Keller Williams Realty
            ||Address::14 Whyte St, Medford, MA 02155||",,
"299 Franklin St.,, Whitman, MA 02382","
            
                USD $525,000 
            
            ",House,direction::Direction: GPS||,"Property Type::
                        House
                    ||Land Size::
                
                    0.04
                    
                        m||Year Built::
                1960
            ||Car Spaces::6||House Size::
                    
                        189.52
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                1203343
            ||Address::299 Franklin St.,, Whitman, MA 02382||",Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Garden::True||
"21 Wedge St, Lowell, MA 01851","
            
                USD $575,000 
            
            ",Townhouse,direction::Direction: Please use GPS or Google Maps.||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    2,222.24
                    
                        m||Year Built::
                1920
            ||Car Spaces::6||House Size::
                    
                        195.10
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Realty Chestnut Hill
            ||Franchise::
                Keller Williams Realty
            ||Address::21 Wedge St, Lowell, MA 01851||",Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Deck::True||Lawn::True||Porch::True||
"2 Tuckerdale Way, Millis, MA 02054","
            
                USD $525,000 
            
            ",Apartment,"direction::Direction: Route 109 West to Union Street, 1/2 mile to Daniels Street, towards Tuckerdale Way, straight to #2.||","Property Type::
                        Apartment
                    ||Year Built::
                2014
            ||Car Spaces::1||House Size::
                    
                        168.90
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Realty Chestnut Hill
            ||Franchise::
                Keller Williams Realty
            ||Address::2 Tuckerdale Way, Millis, MA 02054||",Roof Types::Asphalt||Floor Coverings::Hardwood||,Deck::True||
"229 River Run, Hardwick, MA 01031","
            
                USD $269,900 
            
            ",House,direction::Direction: Rt 32 to creamery road to River Run Rd. Use GPS||,"Property Type::
                        House
                    ||Land Size::
                
                    5,706.10
                    
                        m||Year Built::
                1989
            ||Car Spaces::8||House Size::
                    
                        101.45
                        
                            m||Rooms::3 bedrooms/1 bathroom/1  basement/||Architecture Style::Other||Provider::
                Tebo Properties INC DBA KW Pinnacle Central
            ||Franchise::
                Keller Williams Realty
            ||Address::229 River Run, Hardwick, MA 01031||",Roof Types::Asphalt||Floor Coverings::Vinyl||,Basement::True||Deck::True||
"135 Broad St, Hudson, MA 01749","
            
                USD $279,000 
            
            ",Apartment,direction::Direction: GPS||,"Property Type::
                        Apartment
                    ||Year Built::
                1987
            ||Car Spaces::2||House Size::
                    
                        128.11
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::32||Num Floors::2.0||Provider::
                Keller Williams Realty Chestnut Hill
            ||Franchise::
                Keller Williams Realty
            ||Address::135 Broad St, Hudson, MA 01749||",Floor Coverings::Carpet||,Deck::True||
"181-183 Tremont Street, New Bedford, MA 02740","
            
                USD $385,000 
            
            ",Townhouse,direction::Direction: Union to Tremont to Court to Liberty to Morgan to Tremont (one way). Across from Harrington Park.||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    365.39
                    
                        m||Year Built::
                1919
            ||House Size::
                    
                        239.69
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Address::181-183 Tremont Street, New Bedford, MA 02740||",Roof Types::Slate||Floor Coverings::Hardwood||,Basement::True||Deck::True||Lawn::True||Patio::True||Porch::True||
"61 Rochester Rd, Carver, MA 02330","
            
                USD $399,900 
            
            ",House,direction::Direction: See GPS||,"Property Type::
                        House
                    ||Land Size::
                
                    8,215.04
                    
                        m||Year Built::
                1900
            ||Car Spaces::5||House Size::
                    
                        112.04
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||View Types::Water||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                991977
            ||Address::61 Rochester Rd, Carver, MA 02330||",Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Pond::True||
"32 Hampden Ave, Brockton, MA 02301","
            
                USD $429,900 
            
            ",House,direction::Direction: Linwood St to Hampden Ave||,"Property Type::
                        House
                    ||Land Size::
                
                    891.96
                    
                        m||Year Built::
                1992
            ||Car Spaces::4||House Size::
                    
                        96.62
                        
                            m||Rooms::2 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                951862
            ||Address::32 Hampden Ave, Brockton, MA 02301||",Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Lawn::True||Patio::True||Porch::True||Pool::True||
"19- 21 Crowley Street, Lowell, MA 01852","
            
                USD $599,900 
            
            ",Townhouse,direction::Direction: Gorham Street to Moore St to Crowley||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    336.59
                    
                        m||Year Built::
                1880
            ||Car Spaces::4||House Size::
                    
                        344.02
                        
                            m||Rooms::8 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Building Unit Count::2||Num Floors::3.0||Provider::
                Keller Williams Realty Merrimack Valley
            ||Franchise::
                Keller Williams Realty
            ||Address::19- 21 Crowley Street, Lowell, MA 01852||",Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Garden::True||Porch::True||
"25 Sunset  Drive, Randolph, MA 02368","
            
                USD $619,900 
            
            ",House,"direction::Direction: CANTON STREET. TO RIDLEY, GO TO END, LEFT ON SUNSET DRIVE||","Property Type::
                        House
                    ||Land Size::
                
                    1,608.34
                    
                        m||Year Built::
                1960
            ||Car Spaces::2||House Size::
                    
                        173.45
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||Subdivision::
                Deer Park
            ||Parcel ID::
                206961
            ||Address::25 Sunset  Drive, Randolph, MA 02368||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Patio::True||Porch::True||
"30 Dale St, Needham, MA 02494","
            
                USD $649,000 
            
            ",Apartment,direction::Direction: Hillside Ave to Dale Street||,"Property Type::
                        Apartment
                    ||Year Built::
                1987
            ||Car Spaces::3||House Size::
                    
                        128.21
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Boston South West
            ||Franchise::
                Keller Williams Realty
            ||Address::30 Dale St, Needham, MA 02494||",Roof Types::Asphalt||Floor Coverings::Hardwood||,Garden::True||
"203 Edgebrook Dr, Boylston, MA 01505","
            
                USD $330,000 
            
            ",Apartment,direction::Direction: Use GPS||,"Property Type::
                        Apartment
                    ||Year Built::
                1974
            ||Car Spaces::1||House Size::
                    
                        117.43
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::150||Num Floors::2.0||Provider::
                Tebo Properties INC DBA KW Pinnacle Central
            ||Franchise::
                Keller Williams Realty
            ||Address::203 Edgebrook Dr, Boylston, MA 01505||",Cable Ready::True||Wired::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Deck::True||
"135 South Street, Walpole, MA 02081","
            
                USD $420,000 
            
            ",House,direction::Direction: Main Street to Common to South or Washington to Common to South||,"Property Type::
                        House
                    ||Land Size::
                
                    1,052.13
                    
                        m||Year Built::
                1958
            ||Car Spaces::2||House Size::
                    
                        79.15
                        
                            m||Rooms::3 bedrooms/1 bathroom/1  basement/||Architecture Style::Other||Provider::
                Webbkase Inc
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                249353
            ||Address::135 South Street, Walpole, MA 02081||",Roof Types::Metal||Floor Coverings::Wood||,Basement::True||Deck::True||
"70 Southbridge St, Worcester, MA 01608","
            
                USD $125,000 
            
            ",Apartment,direction::Direction: Between Myrtle and Madison Streets - use GPS||,"Property Type::
                        Apartment
                    ||Year Built::
                1979
            ||House Size::
                    
                        46.45
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Building Unit Count::138||Num Floors::1.0||Provider::
                Tebo Properties INC DBA KW Pinnacle Central
            ||Franchise::
                Keller Williams Realty
            ||Address::70 Southbridge St, Worcester, MA 01608||",Floor Coverings::Concrete||,
"21 North Street, Westford, MA 01886","
            
                USD $675,000 
            
            ",House,direction::Direction: Groton Road (Route 40) to North Street||,"Property Type::
                        House
                    ||Land Size::
                
                    3,009.04
                    
                        m||Year Built::
                1860
            ||Car Spaces::4||House Size::
                    
                        170.57
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Merrimack Valley
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                874693
            ||Address::21 North Street, Westford, MA 01886||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Tile||,Basement::True||Patio::True||
"59 Amherst Rd, Beverly, MA 01915","
            
                USD $550,000 
            
            ",House,direction::Direction: McKay to Amherst||,"Property Type::
                        House
                    ||Land Size::
                
                    955.51
                    
                        m||Year Built::
                1957
            ||Car Spaces::3||House Size::
                    
                        134.90
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Provider::
                Keller Williams Realty Evolution
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                4187926
            ||Address::59 Amherst Rd, Beverly, MA 01915||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Laminate||,Lawn::True||
"20 Beacon Ave, Newburyport, MA 01950","
            
                USD $329,900 
            
            ",Apartment,direction::Direction: Water St to Beacon Avenue or Marlboro to Pine to Beacon (parking lot off Pine)||,"Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||Car Spaces::1||House Size::
                    
                        64.01
                        
                            m||Rooms::2 bedrooms/1 bathroom/||Architecture Style::Other||Building Unit Count::18||Num Floors::1.0||Provider::
                Keller Williams Realty Evolution
            ||Franchise::
                Keller Williams Realty
            ||Address::20 Beacon Ave, Newburyport, MA 01950||",Floor Coverings::Tile||,
"20 Pleasant Park Road, Sharon, MA 02067","
            
                USD $575,000 
            
            ",House,direction::Direction: South Main Street to Pleasant Park Road #20||,"Property Type::
                        House
                    ||Land Size::
                
                    1,858.06
                    
                        m||Year Built::
                1956
            ||Car Spaces::2||House Size::
                    
                        128.95
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                223016
            ||Address::20 Pleasant Park Road, Sharon, MA 02067||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Deck::True||
"9 Clark Rd, Peabody, MA 01960","
            
                USD $509,900 
            
            ",House,direction::Direction: Lowell St to Peabody St to Clark Rd||,"Property Type::
                        House
                    ||Land Size::
                
                    1,950.96
                    
                        m||Year Built::
                1965
            ||Car Spaces::4||House Size::
                    
                        106.28
                        
                            m||Rooms::3 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Success
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                2100488
            ||Address::9 Clark Rd, Peabody, MA 01960||",Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||
"2 Willard Circle, Bedford, MA 01730","
            
                USD $829,000 
            
            ",House,direction::Direction: Wagon Wheel Drive to Willard Circle||,"Property Type::
                        House
                    ||Land Size::
                
                    3,717.89
                    
                        m||Year Built::
                1965
            ||Car Spaces::10||House Size::
                    
                        207.64
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Cambridge
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                351063
            ||Address::2 Willard Circle, Bedford, MA 01730||",Cable Ready::True||Wired::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Porch::True||
"42 Flint St, Somerville, MA 02145","
            
                USD $899,900 
            
            ",Apartment,"direction::Direction: Rte 93 to Broadway exit, half a mile to Flint St. T- Orange Line (Sullivan) or Green Line (Union)||","Property Type::
                        Apartment
                    ||Year Built::
                1890
            ||House Size::
                    
                        184.41
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Building Unit Count::3||Num Floors::2.0||Provider::
                Keller Williams Realty Cambridge
            ||Franchise::
                Keller Williams Realty
            ||Address::42 Flint St, Somerville, MA 02145||",,
"53 ABINGTON ROAD, Danvers, MA 01923","
            
                USD $425,000 
            
            ",Apartment,"direction::Direction: Purchase Street to Abington Road (address also referred to as 37 Constitution Ln, Unit 53, Danvers).||","Property Type::
                        Apartment
                    ||Year Built::
                1987
            ||Car Spaces::1||House Size::
                    
                        125.23
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::127||Num Floors::1.0||Provider::
                Keller Williams Realty Evolution
            ||Franchise::
                Keller Williams Realty
            ||Address::53 ABINGTON ROAD, Danvers, MA 01923||",Security System::True||Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Deck::True||
"3 Pickering Ct, Danvers, MA 01923","
            
                USD $419,900 
            
            ",House,direction::Direction: Immediately off Pickering St. Minutes off of Rte 62 and from downtown||,"Property Type::
                        House
                    ||Land Size::
                
                    657.10
                    
                        m||Year Built::
                1858
            ||Car Spaces::3||House Size::
                    
                        59.18
                        
                            m||Rooms::1 bedroom/1 bathroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Evolution
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                1877575
            ||Address::3 Pickering Ct, Danvers, MA 01923||",Roof Types::Asphalt||,Basement::True||Deck::True||Lawn::True||Patio::True||
"342 Hathaway Blvd, New Bedford, MA 02740","
            
                USD $205,000 
            
            ",Apartment,direction::Direction: Please use GPS.  Parking in visitor spots only or on Durfee Street or Hathaway Blvd.||,"Property Type::
                        Apartment
                    ||Year Built::
                1989
            ||Car Spaces::1||House Size::
                    
                        86.96
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::46||Num Floors::2.0||Provider::
                Keller Williams South Watuppa
            ||Franchise::
                Keller Williams Realty
            ||Address::342 Hathaway Blvd, New Bedford, MA 02740||",Security System::True||Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Porch::True||
"Lot C Brookline Street, Worcester, MA 01603","
            
                USD $500,000 
            
            ",House,direction::Direction: Main Street to Brookline - end of Brookline to the right side of cul-de-sac||,"Property Type::
                        House
                    ||Land Size::
                
                    1,287.70
                    
                        m||Year Built::
                2022
            ||Car Spaces::4||House Size::
                    
                        160.91
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Tebo Properties INC DBA KW Pinnacle Central
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                5059377
            ||Address::Lot C Brookline Street, Worcester, MA 01603||",Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Deck::True||
"81 Concord Rd, Longmeadow, MA 01106","
            
                USD $699,900 
            
            ",House,direction::Direction: Blueberry Hill to Concord||,"Property Type::
                        House
                    ||Land Size::
                
                    2,498.53
                    
                        m||Year Built::
                1967
            ||Car Spaces::8||House Size::
                    
                        251.95
                        
                            m||Rooms::4 bedrooms/4 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Pioneer Valley
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                2543388
            ||Address::81 Concord Rd, Longmeadow, MA 01106||",Sprinkler System::True||Cable Ready::True||Wired::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Patio::True||Porch::True||
"121 Eastman Ave, Swampscott, MA 01907","
            
                USD $589,000 
            
            ",House,direction::Direction: Essex to Eastman||,"Property Type::
                        House
                    ||Land Size::
                
                    744.62
                    
                        m||Year Built::
                1986
            ||Car Spaces::1||House Size::
                    
                        208.10
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Evolution
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                2169665
            ||Address::121 Eastman Ave, Swampscott, MA 01907||",Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Patio::True||
"111 Brigham St, Hudson, MA 01749","
            
                USD $359,000 
            
            ",Apartment,direction::Direction: see GPS||,"Property Type::
                        Apartment
                    ||Year Built::
                1984
            ||Car Spaces::1||House Size::
                    
                        112.23
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::113||Num Floors::2.0||Provider::
                Keller Williams Realty Boston Northwest
            ||Franchise::
                Keller Williams Realty
            ||Address::111 Brigham St, Hudson, MA 01749||",,
"57 Bolton Woods Way, Bolton, MA 01740","
            
                USD $550,000 
            
            ",House,direction::Direction: Route 117 East To Bolton Woods Way||,"Property Type::
                        House
                    ||Land Size::
                
                    1,335.48
                    
                        m||Year Built::
                1992
            ||Car Spaces::4||House Size::
                    
                        194.72
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Boston Northwest
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                1471860
            ||Address::57 Bolton Woods Way, Bolton, MA 01740||",Cable Ready::True||Wired::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Deck::True||Porch::True||
"301 River St, Newton, MA 02465","
            
                USD $765,000 
            
            ",House,direction::Direction: Waltham  or Lexington St to River. Access to driveway on right side of home. Parking behind home||,"Property Type::
                        House
                    ||Land Size::
                
                    381.83
                    
                        m||Year Built::
                1890
            ||Car Spaces::3||House Size::
                    
                        150.13
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty Chestnut Hill
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                692596
            ||Address::301 River St, Newton, MA 02465||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Lawn::True||Porch::True||
"29A Bellingham Rd, Blackstone, MA 01504","
            
                USD $450,000 
            
            ",House,direction::Direction: Elm St to Bellingham Rd||,"Property Type::
                        House
                    ||Land Size::
                
                    9,024.42
                    
                        m||Year Built::
                2006
            ||Car Spaces::4||House Size::
                    
                        178.93
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Provider::
                Webbkase Inc
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                4684354
            ||Address::29A Bellingham Rd, Blackstone, MA 01504||",Roof Types::Asphalt||Floor Coverings::Carpet||,
"637 South Washington Street, North Attleboro, MA 02760","
            
                USD $189,900 
            
            ",House,direction::Direction: Enterance for Riverview Estates is located directly off of Rt. 1||,"Property Type::
                        House
                    ||Year Built::
                1996
            ||Car Spaces::2||House Size::
                    
                        84.17
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Address::637 South Washington Street, North Attleboro, MA 02760||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Deck::True||Garden::True||Patio::True||
"20 E Park Ter, Worcester, MA 01604","
            
                USD $479,000 
            
            ",Townhouse,direction::Direction: Google Directions from your location||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    905.80
                    
                        m||Year Built::
                1951
            ||Car Spaces::8||House Size::
                    
                        242.85
                        
                            m||Rooms::9 bedrooms/5 bathrooms/||Architecture Style::Other||Building Unit Count::3||Num Floors::3.0||View Types::City||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Address::20 E Park Ter, Worcester, MA 01604||",Roof Types::Asphalt||,
"33 Shawna St, Fitchburg, MA 01420","
            
                USD $434,900 
            
            ",House,direction::Direction: Use GPS||,"Property Type::
                        House
                    ||Land Size::
                
                    2,058.08
                    
                        m||Year Built::
                1988
            ||Car Spaces::6||House Size::
                    
                        171.31
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Realty North Central
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                1512191
            ||Address::33 Shawna St, Fitchburg, MA 01420||",Sprinkler System::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Lawn::True||Patio::True||Pool::True||
"99 Pine Lane, Westwood, MA 02090","
            
                USD $1,100,000 
            
            ",House,direction::Direction: Washington Street to School St to Pine Lane or Rt 109(High Street) to Gay Street to Pine Lane.||,"Property Type::
                        House
                    ||Land Size::
                
                    2,022.41
                    
                        m||Year Built::
                1952
            ||Car Spaces::5||House Size::
                    
                        195.93
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Boston South West
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                300404
            ||Address::99 Pine Lane, Westwood, MA 02090||",Sprinkler System::True||Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||Garden::True||Patio::True||Porch::True||
"511 Broadway, North Attleboro, MA 02760","
            
                USD $499,900 
            
            ",House,direction::Direction: Rt. 1A to Richards Ave. Left onto Broadway. Home approx. a mile down on the right.||,"Property Type::
                        House
                    ||Land Size::
                
                    2,434.90
                    
                        m||Year Built::
                1955
            ||Car Spaces::5||House Size::
                    
                        157.19
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                2868190
            ||Address::511 Broadway, North Attleboro, MA 02760||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Hardwood||,Basement::True||Deck::True||Garden::True||Lawn::True||Patio::True||
"1454 Beacon Street, Brookline, MA 02446","
            
                USD $549,000 
            
            ",Apartment,direction::Direction: Across to Summit Ave T stop||,"Property Type::
                        Apartment
                    ||Year Built::
                1926
            ||House Size::
                    
                        65.03
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Building Unit Count::66||Num Floors::1.0||Provider::
                Keller Williams Realty Chestnut Hill
            ||Franchise::
                Keller Williams Realty
            ||Address::1454 Beacon Street, Brookline, MA 02446||",Intercom::True||Floor Coverings::Hardwood||,Deck::True||Patio::True||
"14 Whyte St, Medford, MA 02155","
            
                USD $929,900 
            
            ",Apartment,direction::Direction: Mystic Ave to Whyte st||,"Property Type::
                        Apartment
                    ||Year Built::
                1927
            ||Car Spaces::2||House Size::
                    
                        191.84
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Building Unit Count::2||Num Floors::2.0||Provider::
                Keller Williams Realty Success
            ||Franchise::
                Keller Williams Realty
            ||Address::14 Whyte St, Medford, MA 02155||",Roof Types::Asphalt||Floor Coverings::Slate||,Lawn::True||
"6 Darby Dr, Mansfield, MA 02048","
            
                USD $469,000 
            
            ",House,direction::Direction: Please use GPS.||,"Property Type::
                        House
                    ||Land Size::
                
                    2,787.09
                    
                        m||Year Built::
                1963
            ||Car Spaces::3||House Size::
                    
                        143.07
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Elite
            ||Franchise::
                Keller Williams Realty
            ||Parcel ID::
                2862105
            ||Address::6 Darby Dr, Mansfield, MA 02048||",Cable Ready::True||Roof Types::Asphalt||Floor Coverings::Carpet||,Basement::True||Deck::True||
"915 Edgell Road, Framingham, MA 01701","
            
                USD $197,000 
            
            ",Apartment,direction::Direction: Google Maps||,"Property Type::
                        Apartment
                    ||Year Built::
                1968
            ||Car Spaces::1||House Size::
                    
                        61.13
                        
                            m||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Other||Building Unit Count::2||Num Floors::1.0||Provider::
                Keller Williams Realty Cambridge
            ||Franchise::
                Keller Williams Realty
            ||Address::915 Edgell Road, Framingham, MA 01701||",Intercom::True||Cable Ready::True||Floor Coverings::Carpet||,
"2128 Canaan Southfield Road, New Marlborough, MA 01259","
            
                USD $15,500,000 
            
            ",House,direction::Direction: GPS friendly.||,"Property Type::
                        House
                    ||Land Size::
                
                    1,205,964.25
                    
                        m||Year Built::
                2014
            ||House Size::
                    
                        396.97
                        
                            m||Rooms::3 bedrooms/5 bathrooms/||Architecture Style::Contemporary||View Types::Lake||Provider::
                Elyse Harney Real Estate
            ||County::
                Berkshire
            ||Parcel ID::
                999999999
            ||Neighbourhoods::Southfield||Address::2128 Canaan Southfield Road, New Marlborough, MA 01259||",Fire Place::True||,Pond::True||Water Front::True||Exterior Types::Concrete||
