name,price,type,description,features_result,i_features_result,o_features_result
"215 Walnut Street, Alma, MI 48801","
            
                USD $115,000 
            
            ",House,direction::Direction: From Superior street head North on Woodworth and then go right (East) on Walnut st. House is mid block on the north side of the street.||,"Property Type::
                        House
                    ||Land Size::
                
                    242.81
                    
                        m||Year Built::
                1959
            ||House Size::
                    
                        100.71
                        
                            m||Rooms::2 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Bungalow||Provider::
                43 NORTH REALTY
            ||County::
                Gratiot
            ||Address::215 Walnut Street, Alma, MI 48801||",Roof Types::Metal||,Basement::True||
"921 N River Avenue, Alma, MI 48801","
            
                USD $110,000 
            
            ",House,direction::Direction: Corner of Washington and River in Alma||,"Property Type::
                        House
                    ||Land Size::
                
                    1,011.72
                    
                        m||Year Built::
                1910
            ||House Size::
                    
                        99.22
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::1.5||Provider::
                COLDWELL BANKER WEIR MANUEL ALMA
            ||County::
                Gratiot
            ||Address::921 N River Avenue, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"6184 Hayes Road, Muir, MI 48860","
            
                USD $375,000 
            
            ",House,"direction::Direction: M66 In Ionia East To Muir, North On Hayes Rd, Approx. 5.2 Mi To Property On East Side Of Rd.||","Property Type::
                        House
                    ||Land Size::
                
                    37,433.45
                    
                        m||Year Built::
                1880
            ||House Size::
                    
                        250.47
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                FIVE STAR REAL ESTATE - ALMA
            ||County::
                Ionia
            ||Address::6184 Hayes Road, Muir, MI 48860||",Jetted Bath Tub::True||,Basement::True||
"6750 E Butler Road, Nashville, MI 49073","
            
                USD $670,000 
            
            ",Land,direction::Direction: M-66 to E Butler Road- West to land||,"Property Type::
                        Land
                    ||Land Size::
                
                    242,811.59
                    
                        m||Architecture Style::Other||Provider::
                Berkshire Hathaway HomeServices Michigan Real Estate
            ||Franchise::
                Berkshire Hathaway HomeServices
            ||County::
                Barry
            ||Parcel ID::
                01-004-008-00
            ||Neighbourhoods::Assyria Twp||Address::6750 E Butler Road, Nashville, MI 49073||",,Water Front::True||
"418 Woodworth Avenue, Alma, MI 48801","
            
                USD $109,900 
            
            ",House,direction::Direction: Superior north on Woodworth||,"Property Type::
                        House
                    ||Land Size::
                
                    566.56
                    
                        m||Year Built::
                1920
            ||Car Spaces::1||House Size::
                    
                        130.06
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Year Updated::2017||Provider::
                NEW HORIZONS REALTY
            ||County::
                Gratiot
            ||Address::418 Woodworth Avenue, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"311 Woodworth Avenue, Alma, MI 48801","
            
                USD $399,900 
            
            ",Other,direction::Direction: Corner of Center and Woodworth.||,"Property Type::
                        Other
                    ||Land Size::
                
                    3,804.05
                    
                        m||Year Built::
                1975
            ||House Size::
                    
                        2,574.99
                        
                            m||Rooms::1  basement/||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::311 Woodworth Avenue, Alma, MI 48801||",Roof Types::Membrane||,Basement::True||Exterior Types::Brick||
"408 Hastings Street, Alma, MI 48801","
            
                USD $125,000 
            
            ",House,direction::Direction: EAST ON ORCHARD ST OFF WRIGHT AVE. SOUTH ON N. STATE ST. EAST ON HASTINGS||,"Property Type::
                        House
                    ||Land Size::
                
                    242.81
                    
                        m||Year Built::
                1910
            ||Car Spaces::1||House Size::
                    
                        124.86
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Year Updated::2021||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::408 Hastings Street, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"126 Wilson Drive, St Louis, MI 48880","
            
                USD $132,000 
            
            ",House,direction::Direction: From coner of State St and Monroe go west to over river and turn right on Wilson Dr home is on the left||,"Property Type::
                        House
                    ||Land Size::
                
                    809.37
                    
                        m||Year Built::
                1950
            ||House Size::
                    
                        161.09
                        
                            m||Rooms::4 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                RED ROOF REALTY
            ||County::
                Gratiot
            ||Address::126 Wilson Drive, St Louis, MI 48880||",Roof Types::Asphalt||,Basement::True||Exterior Types::Block||
"224 E Center Street, Alma, MI 48801","
            
                USD $59,000 
            
            ",Other,"direction::Direction: Superior St., to Center St., South.||","Property Type::
                        Other
                    ||Land Size::
                
                    485.62
                    
                        m||Year Built::
                1900
            ||House Size::
                    
                        142.70
                        
                            m||Rooms::1  basement/||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::224 E Center Street, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"224 E Center Street, Alma, MI 48801","
            
                USD $59,000 
            
            ",House,"direction::Direction: Superior St., to Center St., South.||","Property Type::
                        House
                    ||Land Size::
                
                    485.62
                    
                        m||Year Built::
                1900
            ||Car Spaces::1||House Size::
                    
                        145.21
                        
                            m||Rooms::3 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::224 E Center Street, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"115 S State Street, Alma, MI 48801","
            
                USD $129,900 
            
            ",House,direction::Direction: FROM CITY OF ALMA POST OFFICE GO SOUTH APPROXIMATE 1 BLOCK TO HOME ON THE EAST SIDE OF STATE STREET.||,"Property Type::
                        House
                    ||Land Size::
                
                    930.78
                    
                        m||Year Built::
                1900
            ||House Size::
                    
                        199.18
                        
                            m||Rooms::3 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||View Types::Water||Provider::
                AMERICA'S CHOICE REALTY LLC
            ||County::
                Gratiot
            ||Address::115 S State Street, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||Water Front::True||
"Pickford Avenue, Battle Creek, MI 49017","
            
                USD $2,500 
            
            ",Land,"direction::Direction: Emmett to Maxwell, North on Maxwell to Chaplin East to Pickford. Lot is on the NE Corner of Pickford and Chaplin.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,473.06
                    
                        m||Architecture Style::Other||Provider::
                Troxel Realty Co, LLC
            ||County::
                Calhoun
            ||Parcel ID::
                1896007000
            ||Neighbourhoods::Pennfield Twp||Address::Pickford Avenue, Battle Creek, MI 49017||",,
"239 Manor Drive, Battle Creek, MI 49014","
            
                USD $145,900 
            
            ",House,"direction::Direction: From B.Drive N. (Beckley Rd.) go north on Beadle Lake Road, east on C. Dr N, then north on Woodland Beach then east on Manor Drive.||","Property Type::
                        House
                    ||Land Size::
                
                    1,149.31
                    
                        m||Year Built::
                1971
            ||Car Spaces::2||House Size::
                    
                        196.40
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/1  basement/||Architecture Style::Cape Cod||Provider::
                Pearse Realty, Inc.
            ||County::
                Calhoun
            ||Parcel ID::
                1011001100
            ||Neighbourhoods::Emmett Twp||Address::239 Manor Drive, Battle Creek, MI 49014||",Roof Types::Composition Shingle||,Basement::True||Exterior Types::Vinyl Siding||
"Elizabeth Street Street, Alma, MI 48801","
            
                USD $42,500 
            
            ",Land,direction::Direction: From N Alger Rd./ S Lincoln Ave Go to Elizabeth Street. North to Park St. Property is on the corner of Park and Elizabeth||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,456.87
                    
                        m||Architecture Style::Other||Provider::
                Legacy Real Estate
            ||County::
                Gratiot
            ||Parcel ID::
                5103404100
            ||Neighbourhoods::Alma||Address::Elizabeth Street Street, Alma, MI 48801||",,
"410 Devon Drive, St Louis, MI 48880","
            
                USD $225,000 
            
            ",House,direction::Direction: M46 WEST TO DEVON DR INTO THE WESTGATE SUBDICVISION TO CORNER OF DEVON DR AND ESSEX DR.||,"Property Type::
                        House
                    ||Land Size::
                
                    930.78
                    
                        m||Year Built::
                1967
            ||House Size::
                    
                        176.52
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                AMERICA'S CHOICE REALTY LLC
            ||County::
                Gratiot
            ||Address::410 Devon Drive, St Louis, MI 48880||",Roof Types::Asphalt||,Basement::True||
"262 Parkshore Drive, Battle Creek, MI 49014","
            
                USD $347,000 
            
            ",House,direction::Direction: E Drvie North to Parkshore Dr.||,"Property Type::
                        House
                    ||Land Size::
                
                    1,230.25
                    
                        m||Year Built::
                1970
            ||Car Spaces::2||House Size::
                    
                        204.39
                        
                            m||Rooms::5 bedrooms/3 bathrooms/||Architecture Style::Other||Provider::
                EXP REALTY LLC
            ||County::
                Calhoun
            ||Parcel ID::
                10-650-024-00
            ||Neighbourhoods::Emmett Twp||Address::262 Parkshore Drive, Battle Creek, MI 49014||",Fire Place::True||Roof Types::Asphalt||,Deck::True||Exterior Types::Brick||
"902 N Raymond Road, Battle Creek, MI 49014","
            
                USD $19,000 
            
            ",Other,"direction::Direction: Michigan Ave to North on Raymond Rd to Cohasset, NE corner||","Property Type::
                        Other
                    ||Land Size::
                
                    1,801.66
                    
                        m||Architecture Style::Other||Provider::
                Berkshire Hathaway HomeServices Michigan Real Estate
            ||Franchise::
                Berkshire Hathaway HomeServices
            ||County::
                Calhoun
            ||Parcel ID::
                1033003600
            ||Neighbourhoods::Emmett Twp||Address::902 N Raymond Road, Battle Creek, MI 49014||",,
"N Raymond Rd, Battle Creek, MI 49014","
            
                USD $10,000 
            
            ",Land,direction::Direction: Emmett/Verona Rd to south on Raymond||,"Property Type::
                        Land
                    ||Land Size::
                
                    408.73
                    
                        m||Architecture Style::Other||Provider::
                Berkshire Hathaway HomeServices Michigan Real Estate
            ||Franchise::
                Berkshire Hathaway HomeServices
            ||County::
                Calhoun
            ||Parcel ID::
                1033003700
            ||Neighbourhoods::Emmett Twp||Address::N Raymond Rd, Battle Creek, MI 49014||",,
"331 Moyer Avenue, Alma, MI 48801","
            
                USD $120,000 
            
            ",House,"direction::Direction: Wright Ave South of Alma, West on E Superior St, South on State St, West on Ely St, South on Marshall Ave||","Property Type::
                        House
                    ||Land Size::
                
                    930.78
                    
                        m||Year Built::
                1951
            ||House Size::
                    
                        111.20
                        
                            m||Rooms::3 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Ranch||Num Floors::1.0||Provider::
                Results Realty
            ||County::
                Gratiot
            ||Address::331 Moyer Avenue, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"603 N Division Street, Carson City, MI 48811","
            
                USD $159,900 
            
            ",House,"direction::Direction: M-57 east to Division, north to home||","Property Type::
                        House
                    ||Land Size::
                
                    809.37
                    
                        m||Car Spaces::2||House Size::
                    
                        146.23
                        
                            m||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Other||Provider::
                Rockgate Real Estate
            ||County::
                Montcalm
            ||Parcel ID::
                5905130700400
            ||Neighbourhoods::Crsn City-BloomerTwp||Address::603 N Division Street, Carson City, MI 48811||",Roof Types::Composition Shingle||,Deck::True||Exterior Types::Vinyl Siding||
"210 N Delaware Street, St Louis, MI 48880","
            
                USD $135,000 
            
            ",House,direction::Direction: NORTH ON N DELAWARE OF W WASHINGTON||,"Property Type::
                        House
                    ||Land Size::
                
                    1,011.72
                    
                        m||Year Built::
                1880
            ||House Size::
                    
                        149.11
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::1.5||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::210 N Delaware Street, St Louis, MI 48880||",Roof Types::Asphalt||,Basement::True||
"111 S Court Avenue, Alma, MI 48801","
            
                USD $65,900 
            
            ",House,direction::Direction: Superior Street to State Street.  Turn onto Ely.  Go to Court and turn south on Court.||,"Property Type::
                        House
                    ||Land Size::
                
                    364.22
                    
                        m||Year Built::
                1918
            ||Car Spaces::1||House Size::
                    
                        86.21
                        
                            m||Rooms::2 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Ranch||Num Floors::1.0||Provider::
                NEW HORIZONS REALTY
            ||County::
                Gratiot
            ||Address::111 S Court Avenue, Alma, MI 48801||",Roof Types::Metal||,Basement::True||
"216 W Main Street, Carson City, MI 48811","
            
                USD $130,000 
            
            ",Other,"direction::Direction: M57 E to Carson City, property on N side of W Main.||","Property Type::
                        Other
                    ||Land Size::
                
                    526.09
                    
                        m||Year Built::
                1959
            ||House Size::
                    
                        414.72
                        
                            m||Architecture Style::Other||Provider::
                REMAX United
            ||Franchise::
                RE/MAX International
            ||County::
                Montcalm
            ||Parcel ID::
                051-111-085-50
            ||Neighbourhoods::Crsn City-BloomerTwp||Address::216 W Main Street, Carson City, MI 48811||",,Exterior Types::Block||
"417 Union, St Louis, MI 48880","
            
                USD $63,000 
            
            ",House,"direction::Direction: Head East from the intersection of Prospect and N Main. Once at the intersection of Prospect and Union St., head south. Home is located on the west side of the road at 417 Union.||","Property Type::
                        House
                    ||Land Size::
                
                    526.09
                    
                        m||Year Built::
                1954
            ||Car Spaces::1||House Size::
                    
                        46.08
                        
                            m||Rooms::2 bedrooms/1 bathroom/1 livingroom/||Architecture Style::Other||Num Floors::1.0||Provider::
                EXP REALTY - THE CARRIE T COLLECTION
            ||County::
                Gratiot
            ||Address::417 Union, St Louis, MI 48880||",Roof Types::Asphalt||,Vaulted Ceiling::True||
"298 Ruby Court, Alma, MI 48801","
            
                USD $14,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,537.81
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::298 Ruby Court, Alma, MI 48801||",,
"385 Gemstone Drive, Alma, MI 48801","
            
                USD $13,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,133.12
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::385 Gemstone Drive, Alma, MI 48801||",,
"365 Gemstone Drive, Alma, MI 48801","
            
                USD $12,500 
            
            ",Land,direction::Direction: GEMSTONE SUBDIVISION OFF ALGER RD||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,133.12
                    
                        m||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::365 Gemstone Drive, Alma, MI 48801||",,
"278 Ruby Court, Alma, MI 48801","
            
                USD $15,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,659.21
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::278 Ruby Court, Alma, MI 48801||",,
"345 Gemstone Drive, Alma, MI 48801","
            
                USD $12,500 
            
            ",Land,direction::Direction: GEMSTONE SUBDIVISION OFF ALGER RD||,"Property Type::
                        Land
                    ||Land Size::
                
                    849.84
                    
                        m||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::345 Gemstone Drive, Alma, MI 48801||",,
"268 Ruby Court, Alma, MI 48801","
            
                USD $15,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,537.81
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::268 Ruby Court, Alma, MI 48801||",,
"214 N Mill Street, St Louis, MI 48880","
            
                USD $74,900 
            
            ",Other,direction::Direction: Downtown St. Louis||,"Property Type::
                        Other
                    ||Land Size::
                
                    526.09
                    
                        m||Year Built::
                1950
            ||House Size::
                    
                        278.71
                        
                            m||Rooms::2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                BOERMA REALTY, LLC
            ||County::
                Gratiot
            ||Address::214 N Mill Street, St Louis, MI 48880||",Roof Types::Membrane||,Basement::True||
"Alma, MI 48801","
            
                USD $262,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        116.13
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Num Floors::1.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $275,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        148.64
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $299,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        193.24
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $264,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        139.35
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $275,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        148.64
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $264,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        140.84
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $329,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        234.02
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"Alma, MI 48801","
            
                USD $274,900 
            
            ",House,direction::Direction: Alger Rd to Gemstone subdivision to Jade Ct||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        169.46
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Oak Ridge Homes
            ||County::
                Gratiot
            ||Subdivision::
                Gemstone Estates
            ||Neighbourhoods::Gemstone Estates||Address::Alma, MI 48801||",,Basement::True||
"258 Ruby Court, Alma, MI 48801","
            
                USD $15,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,335.46
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::258 Ruby Court, Alma, MI 48801||",,
"248 Ruby Court, Alma, MI 48801","
            
                USD $20,000 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    2,185.30
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::248 Ruby Court, Alma, MI 48801||",,
"102 Grassmere Court, Alma, MI 48801","
            
                USD $79,000 
            
            ",House,"direction::Direction: State St. south to Ely, east to Grassmere||","Property Type::
                        House
                    ||Land Size::
                
                    607.03
                    
                        m||Year Built::
                1959
            ||Car Spaces::1||House Size::
                    
                        88.72
                        
                            m||Rooms::2 bedrooms/1 bathroom/1 livingroom/||Architecture Style::Ranch||Num Floors::1.0||Provider::
                NEW HORIZONS REALTY
            ||County::
                Gratiot
            ||Address::102 Grassmere Court, Alma, MI 48801||",Roof Types::Asphalt||,
"277 Gemstone Drive, Alma, MI 48801","
            
                USD $12,500 
            
            ",Land,direction::Direction: GEMSTONE SUBDIVISION OFF ALGER RD.||,"Property Type::
                        Land
                    ||Land Size::
                
                    930.78
                    
                        m||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::277 Gemstone Drive, Alma, MI 48801||",,
"211 Valley Avenue, Alma, MI 48801","
            
                USD $62,000 
            
            ",House,"direction::Direction: South from Superior on court street to Ely, turn left, and then South on Valley Avenue. Home on left side of road.||","Property Type::
                        House
                    ||Land Size::
                
                    809.37
                    
                        m||Year Built::
                1950
            ||House Size::
                    
                        120.77
                        
                            m||Rooms::3 bedrooms/1 bathroom/1 livingroom/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                COLDWELL BANKER WEIR MANUEL ALMA
            ||County::
                Gratiot
            ||Address::211 Valley Avenue, Alma, MI 48801||",Roof Types::Asphalt||,Basement::True||
"234 Crystal Court, Alma, MI 48801","
            
                USD $15,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,133.12
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::234 Crystal Court, Alma, MI 48801||",,
"274 Gemstone Drive, Alma, MI 48801","
            
                USD $13,500 
            
            ",Land,"direction::Direction: TAKE US-127 S, TURN LEFT ON W. SUPERIOR ST, TURN RIGHT ON STATE, CROSS OVER PINE RIVER MILLPOND, RIGHT ON RIVERSIDE/LINCOLN RD, SUBDIVISION IS ON THE LEFT, PAST GRATIOT COUNTY FAIRGROUNDS.||","Property Type::
                        Land
                    ||Land Size::
                
                    930.78
                    
                        m||Architecture Style::Other||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::274 Gemstone Drive, Alma, MI 48801||",,
"109 N Mill Street, St Louis, MI 48880","
            
                USD $95,000 
            
            ",Other,direction::Direction: NORTH ON N. MILL OFF M-46||,"Property Type::
                        Other
                    ||Land Size::
                
                    647.50
                    
                        m||Year Built::
                1900
            ||House Size::
                    
                        297.29
                        
                            m||Rooms::1  basement/||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::109 N Mill Street, St Louis, MI 48880||",Roof Types::Membrane||,Basement::True||
"267 Gemstone Drive, Alma, MI 48801","
            
                USD $12,500 
            
            ",Land,direction::Direction: GEMSTONE SUBDIVISION OFF ALGER RD||,"Property Type::
                        Land
                    ||Land Size::
                
                    930.78
                    
                        m||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::267 Gemstone Drive, Alma, MI 48801||",,
"238 Ruby Court, Alma, MI 48801","
            
                USD $279,900 
            
            ",House,"desc::The ''Stanford IV'' by Oak Ridge Homes is a floor plan you will want to see! Inquire for a full list of our new construction inventory. This lovely plan has 3-4 bedrooms, 2 and a half baths and a kitchen island! All Oak Ridge homes are built with high standards in mind! 2 x 6 construction, 95% efficient furnace, designer kitchens and much more. Upgrading is an option! Interested in building a custom home? For more details inquire today! Disclaimer: Photos could be of a previous model and may depict upgrades.||","Property Type::
                        House
                    ||Land Size::
                
                    2,306.71
                    
                        m||Year Built::
                2022
            ||House Size::
                    
                        149.95
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::2.0||Year Updated::2022||Provider::
                Impact Real Estate
            ||Subdivision::
                Gemstone
            ||Parcel ID::
                29-51-010-167-00
            ||Address::238 Ruby Court, Alma, MI 48801||",Floor Coverings::Carpet||,
"257 Gemstone Drive, Alma, MI 48801","
            
                USD $12,500 
            
            ",Land,direction::Direction: GEMSTONE SUBDIVISION OFF ALGER RD||,"Property Type::
                        Land
                    ||Land Size::
                
                    930.78
                    
                        m||Architecture Style::Other||Provider::
                CENTURY 21 LEE-MAC REALTY
            ||County::
                Gratiot
            ||Address::257 Gemstone Drive, Alma, MI 48801||",,
