name,price,type,description,features_result,i_features_result,o_features_result
"NKA 7th Avenue, Sequim, WA 98382","
            
                USD $3,900,000 
            
            ",Land,"direction::Direction: South on 3rd St. to Reservoir Rd., turn right. Follow Reservoir Rd to 7th St.  Subject property is situated east and west between River and 7th.||","Property Type::
                        Land
                    ||Land Size::
                
                    149,855.22
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Olympic Real Estate Group
            ||County::
                CLALLAM
            ||Parcel ID::
                0330303200100000
            ||Neighbourhoods::778-SW Sequim||Address::NKA 7th Avenue, Sequim, WA 98382||",,
"1121 154th Street NW, Gig Harbor, WA 98332","
            
                USD $369,900 
            
            ",Land,"desc::Tranquil setting wrapped in beautiful trees ready for your dream home! Beautiful waterfront lot overlooking Colvos Passage with views of Mt Rainier & Vashon Island. 1.24 Acre Parcel offers 95' of Medium Bank Waterfront with Tideland Rights. Upper flat area would be a great building site then at mid-lot the property slopes down to the water. Trail to Beach with Switch-Backs. Lot has been Surveyed & Flagged & GEOTech Report has been completed. Electricity, Water & Natural Gas available at Street. Electricity, Septic Design has been approved in the past but is now Expired.||","Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                Puget Sound Real Estate Investors, LLC dba Keller Williams Realty Federal Way
            ||Franchise::
                Keller Williams Realty
            ||County::
                Pierce
            ||Address::1121 154th Street NW, Gig Harbor, WA 98332||",,
"Lot 1 Sequim Dungeness Way, Sequim, WA 98382","
            
                USD $99,950 
            
            ",Land,direction::Direction: Sequim Dungeness Way on the right on the corner of Jamestown rd and Sequim Dungeness Way||,"Property Type::
                        Land
                    ||Land Size::
                
                    30,756.13
                    
                        m||Architecture Style::Other||View Types::Territorial||Provider::
                Professional Realty Services Sequim
            ||County::
                CLALLAM
            ||Parcel ID::
                0330061302250000
            ||Neighbourhoods::757-Jamestown||Address::Lot 1 Sequim Dungeness Way, Sequim, WA 98382||",,
"9999 Marigold Lane, Sequim, WA 98382","
            
                USD $244,950 
            
            ",Land,"direction::Direction: West on Old Olympic Hwy, North on Cameron Rd, West on Marigold Ln, to sign on right||","Property Type::
                        Land
                    ||Land Size::
                
                    10,198.09
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Keller Williams Olympic
            ||Franchise::
                Keller Williams Realty
            ||County::
                CLALLAM
            ||Parcel ID::
                043008540070
            ||Neighbourhoods::751-Macleay||Address::9999 Marigold Lane, Sequim, WA 98382||",,
"311 S Columbia Center Blvd, Kennewick, WA 99336","
            
                USD $1,777,240 
            
            ",Other,"desc::MLS# 249922 Amazing opportunity on Columbia Center Blvd. 379' of street frontage. Zoned Commercial Community, one of the broadest ranges of allowed uses - Retail, Office, C-Stores, Gas Stations, Mini Storages, Restaurants, Medical Clinics, Wineries etc. Power, water, sewer on the property. Flat land, excellent ingress/egress./Mary Williams/CELL: 509-521-0673/Professional Realty Services//||","Property Type::
                        Other
                    ||Land Size::
                
                    8,255.59
                    
                        m||Architecture Style::Other||Provider::
                Professional Realty Services International
            ||County::
                Benton
            ||Subdivision::
                Short Plat
            ||Neighbourhoods::Kennewick West||Address::311 S Columbia Center Blvd, Kennewick, WA 99336||",,
"34269 S Nason Road, Leavenworth, WA 98826","
            
                USD $90,000 
            
            ",Land,"desc::Rare opportunity to own at Yodelin! Just two miles from Stevens Pass and less than 45 minutes from Leavenworth, this gently sloping lot boasts incredible mountain views and backs up to forest service land as well as the Pacific Crest Trail. Hike/Bike in the summer, ski/board/snowshoe in the winter. The recreational opportunities are endless!||","Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                KellerWilliam Realty North Central Washington
            ||Franchise::
                Keller Williams Realty
            ||County::
                Chelan
            ||Address::34269 S Nason Road, Leavenworth, WA 98826||",,
"7656 Oat Coles Rd, Everson, WA 98247","
            
                USD $125,000 
            
            ",Land,desc::Check out these 10 acres on Oat Coles Rd outside Everson! Legal lot of record according to the county. There used to be a house on the property. Water shares available according to Nooksack Valley Water Association. This is a flat property just south of the berm along Swift Creek; the creek goes through the eastern part of the property. Zoned for agriculture and residential construction. Make this your farm or home!||,"Property Type::
                        Land
                    ||Land Size::
                
                    37,554.85
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams - Bellingham
            ||Franchise::
                Keller Williams Realty
            ||County::
                Whatcom
            ||Address::7656 Oat Coles Rd, Everson, WA 98247||",,
"99999 Miller Road, Sequim, WA 98382","
            
                USD $649,950 
            
            ",Land,direction::Direction: S Sequim Ave to left on Miller to property on the right.||,"Property Type::
                        Land
                    ||Land Size::
                
                    30,958.48
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Windermere Sequim East
            ||County::
                CLALLAM
            ||Parcel ID::
                03302924010000000000
            ||Neighbourhoods::778-SW Sequim||Address::99999 Miller Road, Sequim, WA 98382||",,
"1707 N Road 60, Pasco, WA 99301","
            
                USD $434,900 
            
            ",House,"desc::MLS# 248643 Welcome home to a picturesque setting and farmhouse chic at its finest on 1.72 acres. Curb appeal greets you from the unique front door, updated landscaping and just a touch of natural brick with a classic white color on the home to complete the look. Step into the living room with full-length open beams, a wall-to-wall stone hearth showcasing an updated mantel and wood fireplace insert. The kitchen has been fully updated with a beautiful mix of farmhouse and modern touches. You will not want to leave your kitchen with a large island, full back splash with under cabinet lighting, farmhouse sink and double ovens. The dining room is just off the kitchen and has space for all your family during the holidays. Just down the hall are all four bedrooms. The master bedroom boasts large windows, wainscoting, ceiling fan and custom window treatments. The main bath has a custom double vanity, updated lighting, and a beautifully tiled tub/shower combo. Get ready for morning coffee and evening lounging on your new covered back deck with a view of country living. Bring the family for the final summer BBQ’s onto the extended covered patio. The patio offers a second dining room with lights, gorgeous landscaping, and a rustic fire pit just a few steps away. The red barn is 24’x24’ and the 45'x65' shop is completely functional and includes a 3/4 bath and sauna, plus it is fully heated and ready for all your winter projects. The raised garden beds make for easy gardening; plus has a chicken coop, lots of room for your animals to roam and is fully irrigated. The solar panels make this home very energy efficient too. This gorgeous home in the heart of the Tri-Cities is waiting for you!/Emily Bailey/CELL: 509-222-0114/Professional Realty Services//||","Property Type::
                        House
                    ||Land Size::
                
                    6,960.60
                    
                        m||Year Built::
                1948
            ||House Size::
                    
                        172.43
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Provider::
                Professional Realty Services International
            ||County::
                Franklin
            ||Neighbourhoods::Pasco West||Address::1707 N Road 60, Pasco, WA 99301||",Celling Fan::True||Fire Place::True||Sauna::True||Roof Types::Composition Shingle||Floor Coverings::Carpet||,Patio::True||Porch::True||RV Parking::True||Exterior Types::Wood Siding||
"1315 E Front Street, Port Angeles, WA 98362","
            
                USD $195,000 
            
            ",Other,direction::Direction: West on Front Street to #1315 East Front Street.||,"Property Type::
                        Other
                    ||Year Built::
                1985
            ||House Size::
                    
                        139.35
                        
                            m||Architecture Style::Other||Year Updated::2016||Provider::
                RE/MAX Prime
            ||Franchise::
                RE/MAX International
            ||County::
                CLALLAM
            ||Parcel ID::
                603574897
            ||Neighbourhoods::723-NE Pt. Angeles||Address::1315 E Front Street, Port Angeles, WA 98362||",,
"1200 - 1221 A Street, Auburn, WA 98002","
            
                USD $1,215 
            
            ",Other,"desc::COMMERCIAL RETAIL/OFFICE SUITES FOR LEASE: The Retail/Office Suites are located at the front Lower glass buildings attached to the Reserve & The Villas which are a newer 600+ apartment community. There are 6 Suites left and each have a different Rental Rate based on its square feet, call for more info. NNN is abated/free the first year. Locate your business in this growing Auburn community. Welcome to The Reserve Suites avail: 1103;1113 & The Villas at Auburn Suites: 1209;1215;1231;1257!||","Property Type::
                        Other
                    ||Year Built::
                2018
            ||Architecture Style::Other||Provider::
                Keller Williams - Bothell
            ||Franchise::
                Keller Williams Realty
            ||Address::1200 - 1221 A Street, Auburn, WA 98002||",,
"999 Louella Heights Dr, Sequim, WA 98382","
            
                USD $95,000 
            
            ",Land,"direction::Direction: S on Palo Alto, cont. to Vista del Mar Dr, left at Louella Hts Rd, thru gate. At Mount Place take hard right up the hill and the property is on your right and stretches well past the easement road cut in for the western parcel that is also for sale.||","Property Type::
                        Land
                    ||Land Size::
                
                    10,724.18
                    
                        m||Architecture Style::Other||View Types::Water||Provider::
                RE/MAX Prime
            ||Franchise::
                RE/MAX International
            ||County::
                CLALLAM
            ||Subdivision::
                Louella Heights
            ||Parcel ID::
                032904449120
            ||Neighbourhoods::785-Blyn||Address::999 Louella Heights Dr, Sequim, WA 98382||",,
"22248  Bluewater Dr SE, Yelm, WA 98597","
            
                USD $34,900 
            
            ",Land,"desc::YELM - 0.18 ACRES: Perfect location for a new home build or weekend getaway. Located in the Clearwood Community, it features 3 fish stocked lakes, multiple beaches, boat launches, recreational areas with playgrounds, basketball and tennis courts, baseball and soccer fields, swimming pool, hot tub, and well over 14 miles of wooded hiking trails. Just 20min from downtown Yelm and 45min to Olympia and JBLM. Property is 7,743 sf. Zoned RL2/1. Power, water, phone in street. Soil test complete. 3 bed septic has been applied for. Waiting on approval. Survey complete. Buy and build or hold for future investment/development. No additional studies available. Buyer to confirm feasibility for building. Bring your builder and imagine the possibilities.||","Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                Keller Williams - Kent
            ||Franchise::
                Keller Williams Realty
            ||County::
                Thurston
            ||Address::22248  Bluewater Dr SE, Yelm, WA 98597||",,
"767 Louella Heights Drive, Sequim, WA 98382","
            
                USD $99,000 
            
            ",Land,"direction::Direction: Follow Highway 101 East to South on Palo Alto Road, right on Vista Del Mar, left on Louella Heights to address market 767.  RE Agent and code are required to enter gated community.||","Property Type::
                        Land
                    ||Land Size::
                
                    10,440.90
                    
                        m||Architecture Style::Other||View Types::Water||Provider::
                JACE Real Estate Market Place
            ||County::
                CLALLAM
            ||Parcel ID::
                0329044491500000
            ||Neighbourhoods::785-Blyn||Address::767 Louella Heights Drive, Sequim, WA 98382||",,
"Tbd 973 PR SE Lot 2 (short plat 965), Kennewick, WA 99338","
            
                USD $160,000 
            
            ",Land,desc::MLS# 248175 Opportunity to build your dream home. Bring your own builder Beautiful view lot in county./Dana Siegel/CELL: 509-987-7381/Keller Williams Tri-Cities//||,"Property Type::
                        Land
                    ||Land Size::
                
                    20,234.30
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams Tri-Cities
            ||Franchise::
                Keller Williams Realty
            ||County::
                Benton
            ||Subdivision::
                Short Plat
            ||Address::Tbd 973 PR SE Lot 2 (short plat 965), Kennewick, WA 99338||",,
"138 XX 183rd Ave SE, Renton, WA 98059","
            
                USD $199,000 
            
            ",Land,"desc::Renton .94 Acres - (41,113 sqft) Two tax lots-one building site. Daylight basement 2 or 3 story best here. Beautiful Property In Highly Acclaimed Issaquah School District. Sloping Property In Quiet Area. Treed Property W Sun Exposure. Perks, Public water, power, phone in street. Small Seasonal Non- Fish Bearing Stream-Low Portion OfLot. Build-able Footprint On Eastern Portion Of Lot. Access Two Lots Via The 20' W x 150' L Easement Along Fence. DW apron and survey just completed. NO SIGN YET.||","Property Type::
                        Land
                    ||House Size::
                    
                        3,819.52
                        
                            m||Architecture Style::Other||Provider::
                Keller Williams - Kent
            ||Franchise::
                Keller Williams Realty
            ||County::
                King
            ||Address::138 XX 183rd Ave SE, Renton, WA 98059||",,
"276 XX SE 424th Street, Enumclaw, WA 98022","
            
                USD $455,000 
            
            ",Land,"desc::Enumclaw - Veasie Valley Area. Breath-Taking View. Nothing like it on market. Builders-Developers-Investors; 8.41 Acres, 4 Build-able lots legally created. Get septic design(s) approved and go in for building permits right away. Just need utilities finished, 4 lots on the hillside with the Best Mount Rainier, Foothills, Veasie Valley Views on the Plateau! Seller roughed in road, water design is complete, PSE design expired, Perk Tests done-Cole Septic Design in Enumclaw, Surveyed, Geo-tech report, CAD Letters good till September 2022. Marketable timber to clear when you build. Finish developing-build homes or finish and sell individual lots - best opportunity in Enumclaw. (Lot 5 not a part of sale) Back on the market and priced to sell.||","Property Type::
                        Land
                    ||House Size::
                    
                        34,034.01
                        
                            m||Architecture Style::Other||Provider::
                Keller Williams - Kent
            ||Franchise::
                Keller Williams Realty
            ||Address::276 XX SE 424th Street, Enumclaw, WA 98022||",,
"114XX Leshi St, Steilacoom, WA 98388","
            
                USD $29,000 
            
            ",Land,"desc::Ketron Island - Steilacoom. RECREATION ONLY Magical Place! Gorgeous 2 lots sold together. 15,048 sq ft. 1/3 of an Acre. Private n secluded for your own camping, hideaway. Bring your tent, Yurt, Camper. Partial view of Olympics, Envision a weekend island getaway on this private island, just a short ferry ride away from Steilacoom. Recreation only cannot build power and water to far away - solitude of island living, with the fresh sea air and abundant wildlife. This gem won't last long! Priced to Sell!||","Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                Keller Williams - Kent
            ||Franchise::
                Keller Williams Realty
            ||County::
                Pierce
            ||Address::114XX Leshi St, Steilacoom, WA 98388||",,
"272XX 208th Ave SE, Maple Valley, WA 98038","
            
                USD $85,000 
            
            ",Apartment,,"Property Type::
                        Apartment
                    ||Architecture Style::Other||Provider::
                Keller Williams - Kent
            ||Franchise::
                Keller Williams Realty
            ||Address::272XX 208th Ave SE, Maple Valley, WA 98038||",,
"NNA Owls Nest Road, Sequim, WA 98382","
            
                USD $215,000 
            
            ",Land,"direction::Direction: Sequim Avenue to Miller to Doe Run, West on Owls Nest, property on North side||","Property Type::
                        Land
                    ||Land Size::
                
                    4,977.64
                    
                        m||Architecture Style::Other||View Types::City||Provider::
                RE/MAX Prime
            ||Franchise::
                RE/MAX International
            ||County::
                CLALLAM
            ||Parcel ID::
                033029319070
            ||Neighbourhoods::742-Bell Hill||Address::NNA Owls Nest Road, Sequim, WA 98382||",,
"46 XXXX Hoyt Rd, Blaine, WA 98230","
            
                USD $500,000 
            
            ",Land,"desc::Build your serene Saltwater waterfront getaway! This property has 4 LOTS, possible multifamily (buyer to verify). Come enjoy the beach life, Sunsets, gorgeous panoramic views of Drayton Harbor, White Rock, and the Semiahmoo Spit. This dream property is just waiting for your beach house where you can enjoy sunsets over Semiahmoo Spit and Drayton harbor. Minutes to I-5, a close commute to Bellingham or Canada. Come and build in this premier neighborhood! Salt Water waterfront is rare.||","Property Type::
                        Land
                    ||Land Size::
                
                    13,937.39
                    
                        m||Architecture Style::Other||Provider::
                Kelller Williams Realty Marysville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Whatcom
            ||Address::46 XXXX Hoyt Rd, Blaine, WA 98230||",,
"21825 State Route 2, Monroe, WA 98272","
            
                USD $1,950,000 
            
            ",Land,"desc::42 acres level. Shy 15 acres developable. Possible to apply for a Fill Permit in order to increase developable land area. Zoned ""Limited Open Space"" (Residential 5 acre minimum lot size). Rural Cluster would theoretically allow for 13 lots. Furthermore, most of the documentation for zoning change to General Commercial has been completed. Developable Area Map attached to listing. Wetlands study information available.||","Property Type::
                        Land
                    ||Land Size::
                
                    169,968.13
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams - Bothell
            ||Franchise::
                Keller Williams Realty
            ||Address::21825 State Route 2, Monroe, WA 98272||",,
"Lot 3 Chiawana Place PH2, Pasco, WA 99301","
            
                USD $92,500 
            
            ",Land,,"Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                Keller Williams Realty Tri-Cities
            ||Franchise::
                Keller Williams Realty
            ||Address::Lot 3 Chiawana Place PH2, Pasco, WA 99301||",,
"0 Beauty Shop on Wheels, Bellingham, WA 98229","
            
                USD $90,000 
            
            ",Other,"desc::Beauty Shop on Wheels is a mobile business with services and equipment for hair, skin, and nails. All equipment in business are owned and not leased. Beauty Shop on Wheels has been in business with the same owner for over 22 years. Potential for up to 3 full-time employees in multiple locations. Business can be run at the main shop, mobile, and/or out of 2 nursing homes. There's also room to expand the main business & add in add'l services like massage therapy, tanning, etc. 2711 Woburn is main location. For more information, or to schedule a private showing, text ONLINE to 59559||","Property Type::
                        Other
                    ||Architecture Style::Other||Provider::
                Keller Williams - Bellingham
            ||Franchise::
                Keller Williams Realty
            ||County::
                Whatcom
            ||Address::0 Beauty Shop on Wheels, Bellingham, WA 98229||",,
"638 Delguzzi Drive, Port Angeles, WA 98362","
            
                USD $90,000 
            
            ",Land,direction::Direction: W on Hwy 101 to Port Angeles. Turn left at light at Joshua's Restaurant follow around to Del Guzzi Drive to RE/MAX SIGN Lot 10.||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,659.21
                    
                        m||Architecture Style::Other||View Types::Golf Course||Provider::
                RE/MAX Prime
            ||Franchise::
                RE/MAX International
            ||County::
                CLALLAM
            ||Subdivision::
                Ludwick
            ||Parcel ID::
                063013560100
            ||Neighbourhoods::725-SE Pt. Angeles||Address::638 Delguzzi Drive, Port Angeles, WA 98362||",,
"111 Silica Rd, Quincy, WA 98848","
            
                USD $3,750,000 
            
            ",Land,"desc::Outstanding upland residential property w/unobstructed 80-mile Columbia River & territorial views. Gorgeous natural desert setting with over 300 days of sunshine/year. Abundant outdoor living & recreational opportunities nearby include public access to river for boating and fishing,  & hunting. Near Cave B Winery and Gorge Amphitheater. Includes valuable water right permit & new production well. Approved for 34-home development w/substantial pre-development work already done. More possibilities! Prelim Plat approval: 34 homes. Design & Eng. county approved Publicly Dedicated ROW to service Plat. 40AF permitted Domestic & Stock H2O. See docs: complete list pre-lim work.  Ask about Joint Venture or Equity partnership.  Call LA for show||","Property Type::
                        Land
                    ||House Size::
                    
                        695,249.93
                        
                            m||Architecture Style::Other||Provider::
                Keller Williams - Kirkland
            ||Franchise::
                Keller Williams Realty
            ||County::
                Grant
            ||Address::111 Silica Rd, Quincy, WA 98848||",,
"Tbd 973 PR SE -lot 4 (963 short plat), Kennewick, WA 99338","
            
                USD $100,000 
            
            ",Land,"desc::MLS# 247182 Opportunity to bring your own builder to build your dream home. Just minutes from the freeway access and amenities, but still secluded and quiet serenity. Call for more details/Dana Siegel/CELL: 509-987-7381/Keller Williams Tri-Cities//||","Property Type::
                        Land
                    ||Land Size::
                
                    24,281.16
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams Tri-Cities
            ||Franchise::
                Keller Williams Realty
            ||County::
                Benton
            ||Subdivision::
                Short Plat
            ||Address::Tbd 973 PR SE -lot 4 (963 short plat), Kennewick, WA 99338||",,
"Tbd 973 PR SE Lot 1 (short plat 965), Kennewick, WA 99338","
            
                USD $160,000 
            
            ",Land,"desc::MLS# 247185 Opportunity to bring your own builder to build your dream home. Just minutes from the freeway access and amenities, but still secluded and quiet serenity./Dana Siegel/CELL: 509-987-7381/Keller Williams Tri-Cities//||","Property Type::
                        Land
                    ||Land Size::
                
                    20,234.30
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams Tri-Cities
            ||Franchise::
                Keller Williams Realty
            ||County::
                Benton
            ||Subdivision::
                Short Plat
            ||Address::Tbd 973 PR SE Lot 1 (short plat 965), Kennewick, WA 99338||",,
"2403 S Quillan Pl., Kennewick, WA 99337","
            
                USD $599,900 
            
            ",Other,"desc::MLS# 247018 Commercial Vacant Lot (1.120 Acres) with 310' of frontage along Hwy 395, offering great visibility with high traffic volumes daily. Just south of 27th & 395 intersection on the west side of 395. Great growth with established businesses near/surrounding the Lot. Zoned CR per City of Kennewick - commercial region district is to provide areas for a wide range of commercial uses to serve the entire region./Andrew M Clark/CELL: 509-727-1006/Markel Properties//||","Property Type::
                        Other
                    ||Land Size::
                
                    4,532.48
                    
                        m||Architecture Style::Other||Provider::
                Markel Properties
            ||County::
                Benton
            ||Address::2403 S Quillan Pl., Kennewick, WA 99337||",,
"5519 DENVER DR, Pasco, WA 99301","
            
                USD $304,900 
            
            ",House,"desc::Rare find!  Beautiful open floorplan on large corner lot in desirable Linda Lovisa in west Pasco.  Split master design with master on one side, and three bedrooms on the other side.  4th bedroom is currently being used as a den.  Large great room opens up to kitchen with custom cabinetry, pantry and stainless appliances.  Designer touches throughout!  Fully landscaped yard, close to community park.  Well maintained home with new furnace and AC in 2018.  Don't miss!/Marie Sanchez/CELL: 509-308-8637/Windermere Group One/Tri-Cities/Candie L Bruchman/CELL: 509-551-1881||","Property Type::
                        House
                    ||Land Size::
                
                    1,011.72
                    
                        m||Year Built::
                2011
            ||House Size::
                    
                        182.46
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1 livingroom/||Architecture Style::Other||Provider::
                Windermere Group One, Tri-Cities
            ||Franchise::
                Windermere Real Estate
            ||County::
                Franklin
            ||Subdivision::
                Linda Loviisa
            ||Neighbourhoods::Pasco West||Address::5519 DENVER DR, Pasco, WA 99301||",Roof Types::Composition Shingle||Floor Coverings::Carpet||,Patio::True||
"405 Penny Ave #16, Granite Falls, WA 98292","
            
                USD $334,950 
            
            ",House,"desc::QUALITY New Construction-Haines Model-3 Bedroom, 2.5 bath PLUS Office Loft - High Ceilings throughout & Vaulted Ceiling in Master- Standard Features include Granite Countertops in Kitchen, Water Proof Luxury Vinyl Planked Flooring, Ductless Mini-Spilt Heating/AC, Energy Efficient Water Heater, Hardi-Plank Siding/Exterior Hardi-Trim & Hardi-Shakes, Fully Fenced Backyard-Covered Front Porch & Comcast Smart Home! Time to Choose Upgrades! APPRX Completion June 2020||","Property Type::
                        House
                    ||Year Built::
                2020
            ||Car Spaces::1||House Size::
                    
                        126.07
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::2.0||Provider::
                Kelller Williams Realty Marysville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Snohomish
            ||Address::405 Penny Ave #16, Granite Falls, WA 98292||",,
"1915 Pike Ave, Richland, WA 99354","
            
                USD $275,000 
            
            ",House,"desc::OH MY! YOU MUST THIS ONE! This one level home (with a small cellar/storage room) boasts 2,234 square feet, 4 Bedrooms, 2 bathrooms (with a Walk-in Jetted Tub in the Master suite), an gorgeous updated kitchen you will be SO proud to show off that opens to a large living room. There is a separate family room with a fireplace,   and features include tile,, brand new carpet, double pane vinyl windows, a heat pump for HVAC,  and a 20X10 Trex type deck that opens to a nicely done, private treed back yard!   The master bedroom has its own entry through brand new French doors to the deck and backyard. There is a 2 car garage with it's own work bench and storage room and there is RV Parking. Home is in a great location with easy access to shopping, dining and other amenities. /Greg Tripp/CELL: 509-308-0222/Professional Realty Services//||","Property Type::
                        House
                    ||Land Size::
                
                    1,254.53
                    
                        m||Year Built::
                1966
            ||House Size::
                    
                        207.55
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Professional Realty Services International
            ||County::
                Benton
            ||Subdivision::
                Chief Jsp2
            ||Neighbourhoods::Richland North||Address::1915 Pike Ave, Richland, WA 99354||",Fire Place::True||Roof Types::Composition Shingle||Floor Coverings::Carpet||,Basement::True||Deck::True||
"5351 S Kent St, Kennewick, WA 99337","
            
                USD $590,030 
            
            ",House,"desc::""The Maplewood"" by Performance General Construction. This thoughtfully designed and constructed home features 5 bedrooms, 3.5 baths, great room, rec room, theater room, laundry room and 3 car garage. This home enjoys sweeping views of an orchard, views of the Columbia River and the city lights. A Must See!/Robert Moon/CELL: 509-205-9157/Keller Williams Tri-Cities//||","Property Type::
                        House
                    ||Land Size::
                
                    1,375.93
                    
                        m||Year Built::
                2020
            ||House Size::
                    
                        323.77
                        
                            m||Rooms::5 bedrooms/4 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Keller Williams Tri-Cities
            ||Franchise::
                Keller Williams Realty
            ||County::
                Benton
            ||Subdivision::
                Sunrise Ridge
            ||Neighbourhoods::Kennewick Se||Address::5351 S Kent St, Kennewick, WA 99337||",Fire Place::True||Roof Types::Composition Shingle||Floor Coverings::Carpet||,Basement::True||Deck::True||Patio::True||Porch::True||Exterior Types::Wood||
"6342 W Umatilla Avenue, Kennewick, WA 99336","
            
                USD $275,000 
            
            ",House,"desc::So close to everything!!  This great home in Tri City Heights is calling to you!!!  3 beds plus kitchen, dining, living room on the main floor and another living space with bonus rooms and a kitchenette downstairs.  There's also an extra bedroom (#4) that can be finished as well!!  So much room to roam.  Fully fenced backyard!!  Plus a great SHOP!  Two car space plus tons of extra room for workbench or anything you can imagine. Take your chance to take a look now!/Jeff Smart/CELL: 509-438-8227/Smart-REALTORS//||","Property Type::
                        House
                    ||Land Size::
                
                    1,133.12
                    
                        m||Year Built::
                1954
            ||House Size::
                    
                        256.78
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1 livingroom/1  basement/||Architecture Style::Other||Provider::
                Smart - Realtors
            ||County::
                Benton
            ||Subdivision::
                Tri-city 2
            ||Neighbourhoods::Kennewick West||Address::6342 W Umatilla Avenue, Kennewick, WA 99336||",Fire Place::True||Roof Types::Metal||Floor Coverings::Wood||,Basement::True||Patio::True||RV Parking::True||Exterior Types::Wood Siding||
"7502 54th Place NE, Marysville, WA 98270","
            
                USD $420,000 
            
            ",House,"desc::Welcome home! This property has it all! This lovely, well cared for home hosts 3 bedrooms, 2.5 baths and large family room. Boasting beautiful hardwood floors in the living room and dining room, vaulted ceilings & updated paint & lighting. Warm and cozy fireplace and lots of cabinets in the spacious kitchen. Large 2 car garage with built-in?s plus extra tall crawl space giving you about 400 sqft of add storage! Corner lot with large fully fenced backyard with beautiful oversized tiered deck!||","Property Type::
                        House
                    ||Land Size::
                
                    647.50
                    
                        m||Year Built::
                1993
            ||House Size::
                    
                        153.10
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::3.0||Provider::
                Kelller Williams Realty Marysville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Snohomish
            ||Address::7502 54th Place NE, Marysville, WA 98270||",,
"27614 27634 Pacific Hwy S, Federal Way, WA 98003","
            
                USD $2,050,000 
            
            ",Land,"desc::2 Tax Parcels ZONED  BC included in this sale for a Total of approx. 1.39 Acres +/-  ++ 72 unit mixed use plans + clean Environmental Reports, site plan and other studies are available. Great Hotel Motel Foodie Site - Included Tax numbers are 7204800188 and 7204800190 - Puget Sound View Mixed Use Site.||","Property Type::
                        Land
                    ||Architecture Style::Other||Provider::
                Puget Sound Real Estate Investors, LLC dba Keller Williams Realty Federal Way
            ||Franchise::
                Keller Williams Realty
            ||County::
                King
            ||Address::27614 27634 Pacific Hwy S, Federal Way, WA 98003||",,
"13629 26th Pl W, Lynnwood, WA 98087","
            
                USD $325,000 
            
            ",Apartment,"desc::You will not be disappointed! Located on a dead end street, top floor, end unit. Kitchen, master bath, and flooring updated. Utility rm has been remodeled and enlarged. Kitchen and deck overlook greenbelt on the south for a small territorial wooded view and good sunlight. 2 ensuite baths. All appliances included. Homes sits above the 2 car individual garage. Minutes to: Boeing/Paine Field, Kingston ferry, Mukilteo and Alderwood Mall shopping. Only $200/mo HOA dues & only 7 units in complex.||","Property Type::
                        Apartment
                    ||Year Built::
                1995
            ||Car Spaces::2||House Size::
                    
                        95.13
                        
                            m||Rooms::2 bedrooms/3 bathrooms/1 livingroom/||Architecture Style::Other||Num Floors::2.0||Provider::
                Keller Williams - Bothell
            ||Franchise::
                Keller Williams Realty
            ||County::
                Snohomish
            ||Address::13629 26th Pl W, Lynnwood, WA 98087||",,
